"group","outcome","co2_scale","co2_value","vbg_co2","probability_method","eta","ubar","bvar","p_imp_mean","m_used","m_total","n_available","n_standardized","standardization_sample_cap","var_eta","SE_eta","p","p_LCL","p_UCL","passed_threshold","min_required","co2_ref","run_id","run_ts"
"VBG","hypercap_resp_failure","vbg_co2",30.7286432160804,30.7286432160804,"common_source_marginal_standardized",-3.35163985083193,0.00549552606741583,0.00054278616705594,0.0338493865993131,20,20,128521,5000,5000,0.00606545154282456,0.0778810088713838,0.0338415061664916,0.0291905089961811,0.0392036328123132,TRUE,18,45,"20260421_121048","2026-04-21 12:10:48.40139"
"VBG","hypercap_resp_failure","vbg_co2",31.0150753768844,31.0150753768844,"common_source_marginal_standardized",-3.35133481507771,0.00542819003791394,0.00052571073801068,0.0338591147848318,20,20,128521,5000,5000,0.00598018631282515,0.0773316643608887,0.0338514811127123,0.0292296911239674,0.0391745765199264,TRUE,18,45,"20260421_121048","2026-04-21 12:10:48.40139"
"VBG","hypercap_resp_failure","vbg_co2",31.3015075376884,31.3015075376884,"common_source_marginal_standardized",-3.35108868410181,0.00536959779704582,0.000509517317473018,0.0338669311580702,20,20,128521,5000,5000,0.00590459098039249,0.0768413364042589,0.0338595318873574,0.0292639645349937,0.0391476761532206,TRUE,18,45,"20260421_121048","2026-04-21 12:10:48.40139"
"VBG","hypercap_resp_failure","vbg_co2",31.5879396984925,31.5879396984925,"common_source_marginal_standardized",-3.35090225956503,0.0053178617759658,0.000494129076766713,0.0338728070858719,20,20,128521,5000,5000,0.00583669730657084,0.0763982807828216,0.0338656309351476,0.0292939441238686,0.0391220320273367,TRUE,18,45,"20260421_121048","2026-04-21 12:10:48.40139"
"VBG","hypercap_resp_failure","vbg_co2",31.8743718592965,31.8743718592965,"common_source_marginal_standardized",-3.3507763432844,0.00527117361312128,0.000479471799730053,0.0338767142685333,20,20,128521,5000,5000,0.00577461900283783,0.0759909139492205,0.033869751000269,0.029320240353474,0.0390967587251144,TRUE,18,45,"20260421_121048","2026-04-21 12:10:48.40139"
"VBG","hypercap_resp_failure","vbg_co2",32.1608040201005,32.1608040201005,"common_source_marginal_standardized",-3.35071173724138,0.00522780909017319,0.000465474059650151,0.033878624757568,20,20,128521,5000,5000,0.00571655685280585,0.0756079152787977,0.0338718651410548,0.0293434526859519,0.039070992406531,TRUE,18,45,"20260421_121048","2026-04-21 12:10:48.40139"
"VBG","hypercap_resp_failure","vbg_co2",32.4472361809045,32.4472361809045,"common_source_marginal_standardized",-3.35070924359029,0.0051861331354143,0.00045206739860367,0.0338785109736151,20,20,128521,5000,5000,0.00566080390394816,0.0752383140690178,0.0338719467447892,0.0293641639804118,0.0390438971572888,TRUE,18,45,"20260421_121048","2026-04-21 12:10:48.40139"
"VBG","hypercap_resp_failure","vbg_co2",32.7336683417085,32.7336683417085,"common_source_marginal_standardized",-3.35076966466664,0.00514460489495108,0.00043918650921323,0.0338763457244817,20,20,128521,5000,5000,0.00560575072962497,0.0748715615546048,0.0338699695426263,0.0293829358488852,0.0390146703838442,TRUE,18,45,"20260421_121048","2026-04-21 12:10:48.40139"
"VBG","hypercap_resp_failure","vbg_co2",33.0201005025126,33.0201005025126,"common_source_marginal_standardized",-3.35089380299566,0.00510178287192329,0.000426769418829263,0.0338721022233058,20,20,128521,5000,5000,0.00554989076169402,0.0744975889656438,0.0338659076246172,0.0294003049122133,0.0389825473119654,TRUE,18,45,"20260421_121048","2026-04-21 12:10:48.40139"
"VBG","hypercap_resp_failure","vbg_co2",33.3065326633166,33.3065326633166,"common_source_marginal_standardized",-3.3510824613008,0.00505633013404604,0.0004147576761472,0.0338657541068292,20,20,128521,5000,5000,0.0054918256940006,0.0741068532188528,0.0338597354548356,0.0294167798603132,0.0389468046831063,TRUE,18,45,"20260421_121048","2026-04-21 12:10:48.40139"
"VBG","hypercap_resp_failure","vbg_co2",33.5929648241206,33.5929648241206,"common_source_marginal_standardized",-3.35133644251229,0.00500701958976722,0.00040309654027024,0.0338572754537662,20,20,128521,5000,5000,0.00543027095705097,0.073690372214089,0.033851427886596,0.0294328391957365,0.0389067637683792,TRUE,18,45,"20260421_121048","2026-04-21 12:10:48.40139"
"VBG","hypercap_resp_failure","vbg_co2",33.8793969849246,33.8793969849246,"common_source_marginal_standardized",-3.35165654977584,0.00495273933334249,0.000391735172228668,0.0338466408032561,20,20,128521,5000,5000,0.00536406126418259,0.0732397519396577,0.0338409601777531,0.0294489295237277,0.0388617928355767,TRUE,18,45,"20260421_121048","2026-04-21 12:10:48.40139"
"VBG","hypercap_resp_failure","vbg_co2",34.1658291457286,34.1658291457286,"common_source_marginal_standardized",-3.3520435864612,0.00489249805913895,0.000380626828966233,0.0338338251733863,20,20,128521,5000,5000,0.0052921562295535,0.0727472077096674,0.0338283080060764,0.0294654642436875,0.0388113092129687,TRUE,18,45,"20260421_121048","2026-04-21 12:10:48.40139"
"VBG","hypercap_resp_failure","vbg_co2",34.4522613065327,34.4522613065327,"common_source_marginal_standardized",-3.35249835617096,0.0048254305454862,0.000369729059805276,0.0338188040797706,20,20,128521,5000,5000,0.00521364605828174,0.0722055819052914,0.0338134474846895,0.0294828224934718,0.0387547810970444,TRUE,18,45,"20260421_121048","2026-04-21 12:10:48.40139"
"VBG","hypercap_resp_failure","vbg_co2",34.7386934673367,34.7386934673367,"common_source_marginal_standardized",-3.35302166274921,0.0047508032084032,0.000359003905402103,0.0338015535541706,20,20,128521,5000,5000,0.00512775730907541,0.0716083606087684,0.0337963551775646,0.0295013481968067,0.0386917292524991,TRUE,18,45,"20260421_121048","2026-04-21 12:10:48.40139"
"VBG","hypercap_resp_failure","vbg_co2",35.0251256281407,35.0251256281407,"common_source_marginal_standardized",-3.35361431029033,0.0046680197255353,0.000348418099204347,0.0337820501631443,20,20,128521,5000,5000,0.00503385872969986,0.0709496915405547,0.0337770081150645,0.0295213490629709,0.0386217287538758,TRUE,18,45,"20260421_121048","2026-04-21 12:10:48.40139"
"VBG","hypercap_resp_failure","vbg_co2",35.3115577889447,35.3115577889447,"common_source_marginal_standardized",-3.35427710314772,0.0045766267306451,0.000337943271422765,0.0337602710267074,20,20,128521,5000,5000,0.004931467165639,0.0702244057692125,0.0337553838095198,0.0295430953846996,0.0385444109214556,TRUE,18,45,"20260421_121048","2026-04-21 12:10:48.40139"
"VBG","hypercap_resp_failure","vbg_co2",35.5979899497487,35.5979899497487,"common_source_marginal_standardized",-3.35501084594263,0.00447631957900665,0.000327556155529734,0.0337361938369915,20,20,128521,5000,5000,0.00482025354231288,0.0694280457906808,0.0337314602708339,0.0295668184731052,0.0384594656111436,TRUE,18,45,"20260421_121048","2026-04-21 12:10:48.40139"
"VBG","hypercap_resp_failure","vbg_co2",35.8844221105528,35.8844221105528,"common_source_marginal_standardized",-3.35581634357288,0.00436694818406077,0.000317238797297371,0.0337097968768849,20,20,128521,5000,5000,0.00470004892122301,0.0685569027977709,0.0337052160221036,0.0295927085554711,0.0383666440310324,TRUE,18,45,"20260421_121048","2026-04-21 12:10:48.40139"
"VBG","hypercap_resp_failure","vbg_co2",36.1708542713568,36.1708542713568,"common_source_marginal_standardized",-3.35669440122169,0.00424852292569339,0.000306978766388039,0.0336810590386377,20,20,128521,5000,5000,0.00457085063040083,0.0676080663116527,0.0336766301152457,0.0296209119412587,0.038265762277847,TRUE,18,45,"20260421_121048","2026-04-21 12:10:48.40139"
"VBG","hypercap_resp_failure","vbg_co2",36.4572864321608,36.4572864321608,"common_source_marginal_standardized",-3.35764582436642,0.00412122063050776,0.000296769370510685,0.0336499598424175,20,20,128521,5000,5000,0.00443282846954398,0.0665794898564414,0.0336456821466193,0.0296515272316762,0.0381567058164777,TRUE,18,45,"20260421_121048","2026-04-21 12:10:48.40139"
"VBG","hypercap_resp_failure","vbg_co2",36.7437185929648,36.7437185929648,"common_source_marginal_standardized",-3.35867141878729,0.00398539062446432,0.000286609872156232,0.0336164794547966,20,20,128521,5000,5000,0.00428633099022837,0.0654700770598933,0.0336123522726318,0.0296846003066899,0.0380394351672913,TRUE,18,45,"20260421_121048","2026-04-21 12:10:48.40139"
"VBG","hypercap_resp_failure","vbg_co2",37.0301507537688,37.0301507537688,"common_source_marginal_standardized",-3.35977199057616,0.00384156085826865,0.000276505707925903,0.0335805987071552,20,20,128521,5000,5000,0.00413189185159085,0.0642797934936855,0.0335766212253184,0.0297201177683498,0.0379139931209472,TRUE,18,45,"20260421_121048","2026-04-21 12:10:48.40139"
"VBG","hypercap_resp_failure","vbg_co2",37.3165829145729,37.3165829145729,"common_source_marginal_standardized",-3.36094834614518,0.00369044410589082,0.000266468710466044,0.0335422991139825,20,20,128521,5000,5000,0.00397023625188016,0.0630098107589617,0.0335384703278835,0.0297579984489474,0.037780513870829,TRUE,18,45,"20260421_121048","2026-04-21 12:10:48.40139"
"VBG","hypercap_resp_failure","vbg_co2",37.6030150753769,37.6030150753769,"common_source_marginal_standardized",-3.36220129223545,0.00353294423660644,0.000256517333023662,0.033501562891058,20,20,128521,5000,5000,0.00380228743628128,0.0616626907966339,0.0334978815101912,0.0297980825059387,0.0376392345398302,TRUE,18,45,"20260421_121048","2026-04-21 12:10:48.40139"
"VBG","hypercap_resp_failure","vbg_co2",37.8894472361809,37.8894472361809,"common_source_marginal_standardized",-3.36353163592563,0.00337016256094864,0.000246676876636703,0.0334583729734958,20,20,128521,5000,5000,0.00362917328141718,0.0602426201407042,0.0334548373241957,0.0298401175242514,0.0374905096795949,TRUE,18,45,"20260421_121048","2026-04-21 12:10:48.40139"
"VBG","hypercap_resp_failure","vbg_co2",38.1758793969849,38.1758793969849,"common_source_marginal_standardized",-3.36494018464046,0.00320340425096762,0.000236979719973354,0.0334127130336324,20,20,128521,5000,5000,0.00345223295693964,0.0587557057394398,0.0334093209592966,0.0298837409372058,0.0373348294297595,TRUE,18,45,"20260421_121048","2026-04-21 12:10:48.40139"
"VBG","hypercap_resp_failure","vbg_co2",38.4623115577889,38.4623115577889,"common_source_marginal_standardized",-3.36642774615926,0.00303418483519282,0.000227465551834762,0.0333645674987403,20,20,128521,5000,5000,0.00327302366461932,0.0572103457830777,0.0333613162576085,0.0299284579767507,0.0371728421253414,TRUE,18,45,"20260421_121048","2026-04-21 12:10:48.40139"
"VBG","hypercap_resp_failure","vbg_co2",38.748743718593,38.748743718593,"common_source_marginal_standardized",-3.36799512862436,0.00286423676869657,0.00021818160633561,0.0333139215685482,20,20,128521,5000,5000,0.00309332745534896,0.0556176901295709,0.0333108077291329,0.0299736143081552,0.037005382196054,TRUE,18,45,"20260421_121048","2026-04-21 12:10:48.40139"
"VBG","hypercap_resp_failure","vbg_co2",39.035175879397,39.035175879397,"common_source_marginal_standardized",-3.3696430986732,0.00269551656737171,0.000209182913597105,0.0332607625792319,20,20,128521,5000,5000,0.00291515862664867,0.0539922089439641,0.0332577819132081,0.0300183635177535,0.0368335059508784,TRUE,18,45,"20260421_121048","2026-04-21 12:10:48.40139"
"VBG","hypercap_resp_failure","vbg_co2",39.321608040201,39.321608040201,"common_source_marginal_standardized",-3.37134058542146,0.00253055032524854,0.000200541301187767,0.0332061008763075,20,20,128521,5000,5000,0.0027411186914957,0.0523556939739671,0.0332032480450385,0.0300623642067169,0.0366598850530035,TRUE,18,45,"20260421_121048","2026-04-21 12:10:48.40139"
"VBG","hypercap_resp_failure","vbg_co2",39.608040201005,39.608040201005,"common_source_marginal_standardized",-3.37296799199422,0.002372813745699,0.000192354265183425,0.0331537786733837,20,20,128521,5000,5000,0.0025747857241416,0.0507423464587675,0.0331510466717935,0.0301071478201778,0.0364911118414983,TRUE,18,45,"20260421_121048","2026-04-21 12:10:48.40139"
"VBG","hypercap_resp_failure","vbg_co2",39.894472361809,39.894472361809,"common_source_marginal_standardized",-3.37439044881533,0.00222560092799315,0.00018471410476738,0.0331081040204134,20,20,128521,5000,5000,0.0024195507379989,0.0491889290186207,0.0331054842722643,0.0301545545424051,0.0363343736552148,TRUE,18,45,"20260421_121048","2026-04-21 12:10:48.40139"
"VBG","hypercap_resp_failure","vbg_co2",40.1809045226131,40.1809045226131,"common_source_marginal_standardized",-3.37547307685174,0.00209176619488018,0.000177700679267869,0.0330733648027386,20,20,128521,5000,5000,0.00227835190811144,0.0477320846822286,0.0330708473894207,0.0302064433569593,0.0361967377757232,TRUE,18,45,"20260421_121048","2026-04-21 12:10:48.40139"
"VBG","hypercap_resp_failure","vbg_co2",40.4673366834171,40.4673366834171,"common_source_marginal_standardized",-3.3760809927105,0.00197366969996169,0.000171379614577745,0.0330538395791237,20,20,128521,5000,5000,0.00215361829526832,0.0464070931568475,0.0330514134798065,0.0302647656093954,0.0360850959939574,TRUE,18,45,"20260421_121048","2026-04-21 12:10:48.40139"
"VBG","hypercap_resp_failure","vbg_co2",40.7537688442211,40.7537688442211,"common_source_marginal_standardized",-3.37607931623159,0.00187313441173239,0.000165800857886495,0.0330538137220121,20,20,128521,5000,5000,0.00204722531251321,0.045246274018014,0.0330514670584674,0.0303316609031051,0.036006099274115,TRUE,18,45,"20260421_121048","2026-04-21 12:10:48.40139"
"VBG","hypercap_resp_failure","vbg_co2",41.0402010050251,41.0402010050251,"common_source_marginal_standardized",-3.3753331805881,0.00179141455146978,0.000160997582956589,0.0330776008873327,20,20,128521,5000,5000,0.0019604620135742,0.0442771048463446,0.0330753211677551,0.0304095722887922,0.0359660853243381,TRUE,18,45,"20260421_121048","2026-04-21 12:10:48.40139"
"VBG","hypercap_resp_failure","vbg_co2",41.3266331658292,41.3266331658292,"common_source_marginal_standardized",-3.37370774493019,0.0017291755628052,0.000156985448210205,0.0331295698997616,20,20,128521,5000,5000,0.00189401028342591,0.043520228439496,0.0331273442569469,0.0305013720189094,0.0359710076875819,TRUE,18,45,"20260421_121048","2026-04-21 12:10:48.40139"
"VBG","hypercap_resp_failure","vbg_co2",41.6130653266332,41.6130653266332,"common_source_marginal_standardized",-3.37106820964101,0.00168648568844584,0.000153762209841823,0.0332141772149337,20,20,128521,5000,5000,0.00184793600877976,0.0429876262287156,0.0332119926351812,0.0306104836055775,0.0360263806589667,TRUE,18,45,"20260421_121048","2026-04-21 12:10:48.40139"
"VBG","hypercap_resp_failure","vbg_co2",41.8994974874372,41.8994974874372,"common_source_marginal_standardized",-3.36727983431208,0.00166281922461019,0.000151307692052775,0.0333360052133069,20,20,128521,5000,5000,0.0018216923012656,0.0426812874836924,0.0333338487533557,0.0307409831882772,0.0361372572732875,TRUE,18,45,"20260421_121048","2026-04-21 12:10:48.40139"
"VBG","hypercap_resp_failure","vbg_co2",42.1859296482412,42.1859296482412,"common_source_marginal_standardized",-3.36220795859246,0.001657071516688,0.000149584116326973,0.0334998066922363,20,20,128521,5000,5000,0.00181413483883133,0.0425926617955643,0.0334976656823982,0.0308976657417637,0.036308255333047,TRUE,18,45,"20260421_121048","2026-04-21 12:10:48.40139"
"VBG","hypercap_resp_failure","vbg_co2",42.4723618090452,42.4723618090452,"common_source_marginal_standardized",-3.35571802612082,0.00166758575074627,0.000148536791443124,0.0337105560547724,20,20,128521,5000,5000,0.00182354938176155,0.0427030371491484,0.0337084182871548,0.0310860698978174,0.0365436385026525,TRUE,18,45,"20260421_121048","2026-04-21 12:10:48.40139"
"VBG","hypercap_resp_failure","vbg_co2",42.7587939698493,42.7587939698493,"common_source_marginal_standardized",-3.34767561181284,0.0016921915849585,0.000148095165656031,0.0339735078477614,20,20,128521,5000,5000,0.00184769150889733,0.0429847822944042,0.0339713617490614,0.0313124665893592,0.0368474484089196,TRUE,18,45,"20260421_121048","2026-04-21 12:10:48.40139"
"VBG","hypercap_resp_failure","vbg_co2",43.0452261306533,43.0452261306533,"common_source_marginal_standardized",-3.33794645284903,0.00172825565287119,0.000148174242179216,0.0342942634805932,20,20,128521,5000,5000,0.00188383860715937,0.0434032096412162,0.0342920982693655,0.0315838268820287,0.0372236739369757,TRUE,18,45,"20260421_121048","2026-04-21 12:10:48.40139"
"VBG","hypercap_resp_failure","vbg_co2",43.3316582914573,43.3316582914573,"common_source_marginal_standardized",-3.32639648379028,0.00177274395647325,0.0001486763587629,0.0346788471626902,20,20,128521,5000,5000,0.0019288541331743,0.0439187218982326,0.0346766529912166,0.031907789434342,0.0376764393034264,TRUE,18,45,"20260421_121048","2026-04-21 12:10:48.40139"
"VBG","hypercap_resp_failure","vbg_co2",43.6180904522613,43.6180904522613,"common_source_marginal_standardized",-3.31289187634211,0.00182229615092876,0.000149493331776711,0.0351337923365446,20,20,128521,5000,5000,0.0019792641492943,0.044488921646791,0.035131560417435,0.0322926470082253,0.0382101940494308,TRUE,18,45,"20260421_121048","2026-04-21 12:10:48.40139"
"VBG","hypercap_resp_failure","vbg_co2",43.9045226130653,43.9045226130653,"common_source_marginal_standardized",-3.29729908439319,0.00187331170391172,0.000150508964760924,0.0356662401585422,20,20,128521,5000,5000,0.00203134611691069,0.0450704572520703,0.0356639628759372,0.0327473661516619,0.0388298940224044,TRUE,18,45,"20260421_121048","2026-04-21 12:10:48.40139"
"VBG","hypercap_resp_failure","vbg_co2",44.1909547738694,44.1909547738694,"common_source_marginal_standardized",-3.27949668315723,0.00192212665656187,0.000151604524509576,0.036283639741688,20,20,128521,5000,5000,0.00208131140729693,0.0456213919921009,0.0362813107297425,0.0332812119823925,0.039540788544674,TRUE,18,45,"20260421_121048","2026-04-21 12:10:48.40139"
"VBG","hypercap_resp_failure","vbg_co2",44.4773869346734,44.4773869346734,"common_source_marginal_standardized",-3.25950062009306,0.00196604787483351,0.000152692458034081,0.0369893785953555,20,20,128521,5000,5000,0.0021263749557693,0.0461126333640717,0.0369869925748795,0.0338990486892337,0.040344477895718,TRUE,18,45,"20260421_121048","2026-04-21 12:10:48.40139"
"VBG","hypercap_resp_failure","vbg_co2",44.7638190954774,44.7638190954774,"common_source_marginal_standardized",-3.23741544813894,0.00200337185428595,0.000153716535686399,0.0377841853336554,20,20,128521,5000,5000,0.00216477421675667,0.0465271341988378,0.037781737861015,0.0346026793416153,0.0412403898041999,TRUE,18,45,"20260421_121048","2026-04-21 12:10:48.40139"
"VBG","hypercap_resp_failure","vbg_co2",45,45,"common_source_marginal_standardized",-3.21770855383896,0.00202829404110058,0.00015448258073346,0.0385072310333793,20,20,128521,5000,5000,0.00219050075087071,0.0468027857169925,0.0385047300329765,0.0352486892855338,0.0420484332387695,TRUE,18,45,"20260421_121048","2026-04-21 12:10:48.40139"
"VBG","hypercap_resp_failure","vbg_co2",45.0502512562814,45.0502512562814,"common_source_marginal_standardized",-3.21334732170568,0.00203285870829504,0.000154634473581182,0.0386690301334818,20,20,128521,5000,5000,0.00219522490555528,0.0468532272693705,0.0386665174451827,0.0353939237424161,0.0422284549834698,TRUE,18,45,"20260421_121048","2026-04-21 12:10:48.40139"
"VBG","hypercap_resp_failure","vbg_co2",45.3366834170854,45.3366834170854,"common_source_marginal_standardized",-3.18740250055689,0.00205367370596278,0.000155416147394075,0.039645131957665,20,20,128521,5000,5000,0.00221686066072656,0.047083549788929,0.0396425508375186,0.0362746828273518,0.0433090516560978,TRUE,18,45,"20260421_121048","2026-04-21 12:10:48.40139"
"VBG","hypercap_resp_failure","vbg_co2",45.6231155778895,45.6231155778895,"common_source_marginal_standardized",-3.15968732761257,0.00206533996925215,0.000156042171120699,0.0407139152172669,20,20,128521,5000,5000,0.00222918424892889,0.0472142377776968,0.0407112628804058,0.037246937261333,0.0444829166906458,TRUE,18,45,"20260421_121048","2026-04-21 12:10:48.40139"
"VBG","hypercap_resp_failure","vbg_co2",45.9095477386935,45.9095477386935,"common_source_marginal_standardized",-3.13030820647309,0.00206769334653984,0.000156502542690553,0.0418769658346549,20,20,128521,5000,5000,0.00223202101636492,0.0472442696669651,0.041874239825145,0.038312734520616,0.04575106794691,TRUE,18,45,"20260421_121048","2026-04-21 12:10:48.40139"
"VBG","hypercap_resp_failure","vbg_co2",46.1959798994975,46.1959798994975,"common_source_marginal_standardized",-3.09937157840308,0.00206083950820202,0.00015679535775116,0.0431359860602801,20,20,128521,5000,5000,0.00222547463384073,0.047174936500654,0.0431331841597763,0.0394741656848389,0.0471147351321304,TRUE,18,45,"20260421_121048","2026-04-21 12:10:48.40139"
"VBG","hypercap_resp_failure","vbg_co2",46.4824120603015,46.4824120603015,"common_source_marginal_standardized",-3.06698389855925,0.00204511330396073,0.000156925592747473,0.0444927474754104,20,20,128521,5000,5000,0.00220988517634557,0.0470094158264658,0.0444898676209121,0.0407333330212365,0.0485752967926968,TRUE,18,45,"20260421_121048","2026-04-21 12:10:48.40139"
"VBG","hypercap_resp_failure","vbg_co2",46.7688442211055,46.7688442211055,"common_source_marginal_standardized",-3.03325161129268,0.00202104041724573,0.000156903958270962,0.0459490416945248,20,20,128521,5000,5000,0.00218578957343024,0.0467524285297592,0.045946081903829,0.0420923092521392,0.0501342214365622,TRUE,18,45,"20260421_121048","2026-04-21 12:10:48.40139"
"VBG","hypercap_resp_failure","vbg_co2",47.0552763819096,47.0552763819096,"common_source_marginal_standardized",-2.99828112440498,0.00198930134841652,0.000156745823531757,0.0475066283671545,20,20,128521,5000,5000,0.00215388446312487,0.0464099608179631,0.0475035866710825,0.0435530892326618,0.0517930111308455,TRUE,18,45,"20260421_121048","2026-04-21 12:10:48.40139"
"VBG","hypercap_resp_failure","vbg_co2",47.3417085427136,47.3417085427136,"common_source_marginal_standardized",-2.96217878229012,0.00195069775602209,0.000156470212707223,0.0491671801717676,20,20,128521,5000,5000,0.00211499147936468,0.0459890365126807,0.0491640545526685,0.0451175346617193,0.0535531462189727,TRUE,18,45,"20260421_121048","2026-04-21 12:10:48.40139"
"VBG","hypercap_resp_failure","vbg_co2",47.6281407035176,47.6281407035176,"common_source_marginal_standardized",-2.92505083794914,0.00190612118306469,0.000156098873832558,0.05093222459552,20,20,128521,5000,5000,0.00207002500058888,0.0454975274118152,0.0509290129319352,0.0467873124173082,0.0554160300455346,TRUE,18,45,"20260421_121048","2026-04-21 12:10:48.40139"
"VBG","hypercap_resp_failure","vbg_co2",47.9145728643216,47.9145728643216,"common_source_marginal_standardized",-2.88700342392402,0.00185652419320972,0.000155655420818038,0.0528030824044926,20,20,128521,5000,5000,0.00201996238506866,0.0449439916459215,0.0527997824221965,0.0485638271465157,0.0573829327680257,TRUE,18,45,"20260421_121048","2026-04-21 12:10:48.40139"
"VBG","hypercap_resp_failure","vbg_co2",48.2010050251256,48.2010050251256,"common_source_marginal_standardized",-2.84814252225857,0.00180289393980606,0.000155164549096123,0.0547808028299981,20,20,128521,5000,5000,0.00196581671635699,0.0443375316899463,0.0547774120599089,0.0504481488465785,0.0594549334803094,TRUE,18,45,"20260421_121048","2026-04-21 12:10:48.40139"
"VBG","hypercap_resp_failure","vbg_co2",48.4874371859297,48.4874371859297,"common_source_marginal_standardized",-2.80857393365817,0.00174622818822826,0.000154651325315352,0.0568660956275801,20,20,128521,5000,5000,0.00190861207980938,0.0436876650761903,0.0568626113712595,0.0524409363366673,0.0616328599825616,TRUE,18,45,"20260421_121048","2026-04-21 12:10:48.40139"
"VBG","hypercap_resp_failure","vbg_co2",48.7738693467337,48.7738693467337,"common_source_marginal_standardized",-2.76840324608461,0.00168751380923876,0.000154140551402957,0.0590592603056433,20,20,128521,5000,5000,0.00184936138821187,0.0430042019832001,0.0590556796092618,0.0545423577287581,0.0639172256177887,TRUE,18,45,"20260421_121048","2026-04-21 12:10:48.40139"
"VBG","hypercap_resp_failure","vbg_co2",49.0603015075377,49.0603015075377,"common_source_marginal_standardized",-2.72773580308641,0.00162770775764177,0.000153656203211311,0.0613601129686458,20,20,128521,5000,5000,0.00178904677101365,0.0422971248551677,0.0613564326063737,0.0567520092437551,0.0663081626693755,TRUE,18,45,"20260421_121048","2026-04-21 12:10:48.40139"
"VBG","hypercap_resp_failure","vbg_co2",49.3467336683417,49.3467336683417,"common_source_marginal_standardized",-2.6866766722259,0.00156772054635924,0.000153220943843599,0.0637679113730188,20,20,128521,5000,5000,0.00172860253739502,0.0415764661484718,0.0637641278408053,0.0590688339644481,0.0688053518943882,TRUE,18,45,"20260421_121048","2026-04-21 12:10:48.40139"
"VBG","hypercap_resp_failure","vbg_co2",49.6331658291457,49.6331658291457,"common_source_marginal_standardized",-2.64533061402096,0.00150840222115429,0.000152855711621866,0.0662812789492374,20,20,128521,5000,5000,0.00166890071835725,0.0408521813170025,0.0662773884698501,0.0614910423422612,0.0714079478747674,TRUE,18,45,"20260421_121048","2026-04-21 12:10:48.40139"
"VBG","hypercap_resp_failure","vbg_co2",49.9195979899498,49.9195979899498,"common_source_marginal_standardized",-2.60380205186837,0.00145053083557849,0.000152579382517813,0.0688981286967201,20,20,128521,5000,5000,0.00161073918722219,0.0401340153388892,0.0688941272367288,0.0640160364461176,0.0741145000287079,TRUE,18,45,"20260421_121048","2026-04-21 12:10:48.40139"
"VBG","hypercap_resp_failure","vbg_co2",50.2060301507538,50.2060301507538,"common_source_marginal_standardized",-2.56219504345554,0.00139480341941119,0.000152408506716571,0.0716155880048014,20,20,128521,5000,5000,0.00155483235146359,0.0394313625362299,0.0716114713039029,0.0666403400203576,0.076922869366184,TRUE,18,45,"20260421_121048","2026-04-21 12:10:48.40139"
"VBG","hypercap_resp_failure","vbg_co2",50.4924623115578,50.4924623115578,"common_source_marginal_standardized",-2.52061325419514,0.0013418294270569,0.00015235711883248,0.0744299255876941,20,20,128521,5000,5000,0.00150180440183101,0.0387531211882476,0.0744256892003841,0.0693595363647465,0.0798301414240984,TRUE,18,45,"20260421_121048","2026-04-21 12:10:48.40139"
"VBG","hypercap_resp_failure","vbg_co2",50.7788944723618,50.7788944723618,"common_source_marginal_standardized",-2.47915993323161,0.00129212664529681,0.000152436621149438,0.0773364818385981,20,20,128521,5000,5000,0.00145218509750372,0.0381075464639712,0.0773321211877182,0.0721682158290365,0.0828325362997352,TRUE,18,45,"20260421_121048","2026-04-21 12:10:48.40139"
"VBG","hypercap_resp_failure","vbg_co2",51.0653266331658,51.0653266331658,"common_source_marginal_standardized",-2.43793768923213,0.00124611862375286,0.000152655715787989,0.080329619023221,20,20,128521,5000,5000,0.00140640712533025,0.037502094945886,0.0803251294644223,0.075059950118187,0.0859253313771849,TRUE,18,45,"20260421_121048","2026-04-21 12:10:48.40139"
"VBG","hypercap_resp_failure","vbg_co2",51.3517587939699,51.3517587939699,"common_source_marginal_standardized",-2.39701777775431,0.00120400520444583,0.000153017116102085,0.0834050118143891,20,20,128521,5000,5000,0.00136467317635302,0.0369414831368885,0.0834003887174383,0.0780297289424459,0.0891049766428934,TRUE,18,45,"20260421_121048","2026-04-21 12:10:48.40139"
"VBG","hypercap_resp_failure","vbg_co2",51.6381909547739,51.6381909547739,"common_source_marginal_standardized",-2.35640743036223,0.001165667380421,0.000153515306770078,0.0865625826424348,20,20,128521,5000,5000,0.00132685845252958,0.0364260683100658,0.0865578214623422,0.0810770363178505,0.0923718628495958,TRUE,18,45,"20260421_121048","2026-04-21 12:10:48.40139"
"VBG","hypercap_resp_failure","vbg_co2",51.9246231155779,51.9246231155779,"common_source_marginal_standardized",-2.31610594481663,0.00113095236012885,0.000154143996809887,0.0898027324364945,20,20,128521,5000,5000,0.00129280355677923,0.0359555775475688,0.0897978287452977,0.0842018662564248,0.0957268184595468,TRUE,18,45,"20260421_121048","2026-04-21 12:10:48.40139"
"VBG","hypercap_resp_failure","vbg_co2",52.2110552763819,52.2110552763819,"common_source_marginal_standardized",-2.27611257702806,0.0010997106426305,0.000154897077523239,0.0931257747233439,20,20,128521,5000,5000,0.0012623525740299,0.0355296013773009,0.0931207242385966,0.0874041309312055,0.0991705764853183,TRUE,18,45,"20260421_121048","2026-04-21 12:10:48.40139"
