"vbg_co2","age_at_encounter","sex","race_ethnicity","location","encounter_type","eta","SE_eta","var_eta","p","p_LCL","p_UCL","co2_ref","m_used","m_total","outcome","group","probability_method","run_id","run_ts"
39.608040201005,62,"Male","0","1","Inpatient",-1.52748881673759,0.0396368533635495,0.00157108014456352,0.178361399010892,0.167259294013622,0.190032258206258,45,20,20,"imv_proc","VBG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
39.894472361809,62,"Male","0","1","Inpatient",-1.53624136289916,0.0391258547711169,0.00153083251157053,0.177082334466419,0.166182490739716,0.188535444041211,45,20,20,"imv_proc","VBG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
40.1809045226131,62,"Male","0","1","Inpatient",-1.54485938389323,0.038670876166979,0.00149543666352183,0.175829973373579,0.165114653827302,0.18708485208232,45,20,20,"imv_proc","VBG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
40.4673366834171,62,"Male","0","1","Inpatient",-1.55329245313561,0.0382837760592738,0.00146564750935662,0.17461124423731,0.164059447499477,0.185690946603668,45,20,20,"imv_proc","VBG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
40.7537688442211,62,"Male","0","1","Inpatient",-1.56149014404211,0.0379740702046586,0.00144203000790834,0.173432925026732,0.163021086241759,0.184363270127008,45,20,20,"imv_proc","VBG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
41.0402010050251,62,"Male","0","1","Inpatient",-1.56940203002855,0.0377484932658355,0.00142494874384083,0.172301653790178,0.162004437698191,0.183110358768355,45,20,20,"imv_proc","VBG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
41.3266331658292,62,"Male","0","1","Inpatient",-1.57697768451073,0.0376106585515934,0.00141456163668454,0.171223941569787,0.161015097840024,0.18193969151928,45,20,20,"imv_proc","VBG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
41.6130653266332,62,"Male","0","1","Inpatient",-1.58416668090446,0.0375608543962042,0.00141081778297285,0.170206187582328,0.160059430006109,0.180857681738309,45,20,20,"imv_proc","VBG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
41.8994974874372,62,"Male","0","1","Inpatient",-1.59091859262557,0.0375960028657061,0.00141345943147818,0.169254696636148,0.159144563318019,0.179869715223364,45,20,20,"imv_proc","VBG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
42.1859296482412,62,"Male","0","1","Inpatient",-1.59718299308986,0.0377097877420209,0.00142202809154827,0.168375698759044,0.158278351156043,0.178980234059113,45,20,20,"imv_proc","VBG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
