"paco2","age_at_encounter","sex","race_ethnicity","location","encounter_type","eta","SE_eta","var_eta","p","p_LCL","p_UCL","co2_ref","m_used","m_total","outcome","group","probability_method","run_id","run_ts"
33.8994974874372,64,"Male","0","0","Inpatient",-1.15314468290755,0.0268471655626038,0.000720770298745862,0.239915162712598,0.230451220448652,0.249641680805589,40,20,20,"imv_proc","ABG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
34.2211055276382,64,"Male","0","0","Inpatient",-1.1664350742526,0.0264170004879579,0.000697857914780768,0.237499965728783,0.228251188798443,0.247003559489876,40,20,20,"imv_proc","ABG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
34.5427135678392,64,"Male","0","0","Inpatient",-1.17998332282396,0.025990276705297,0.000675494483217903,0.23505519485012,0.226019698650926,0.244337869489306,40,20,20,"imv_proc","ABG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
34.8643216080402,64,"Male","0","0","Inpatient",-1.19370587306916,0.0255794051409933,0.000654305967367077,0.23259679860651,0.223768023723536,0.241665464006319,40,20,20,"imv_proc","ABG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
35.1859296482412,64,"Male","0","0","Inpatient",-1.20751872518434,0.0251964792300879,0.00063486256559225,0.230140378368473,0.221507342023209,0.239006580451053,40,20,20,"imv_proc","ABG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
35.5075376884422,64,"Male","0","0","Inpatient",-1.22133787936564,0.0248528349468501,0.000617663404895375,0.227701094357868,0.219248789601061,0.236380592195709,40,20,20,"imv_proc","ABG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
35.8291457286432,64,"Male","0","0","Inpatient",-1.2350793358092,0.0245586026501822,0.000603124964129538,0.225293659794647,0.217003592865509,0.233805859392273,40,20,20,"imv_proc","ABG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
36.1507537688442,64,"Male","0","0","Inpatient",-1.24865909471117,0.02432224836406,0.000591571765483017,0.222932342255781,0.214783201552596,0.231299594473317,40,20,20,"imv_proc","ABG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
36.4723618090452,64,"Male","0","0","Inpatient",-1.26199315626767,0.0241501414951179,0.000583229334234216,0.22063097229416,0.212599410581448,0.228877754262888,40,20,20,"imv_proc","ABG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
36.7939698492462,64,"Male","0","0","Inpatient",-1.27499752067485,0.0240461936026778,0.000578219426777465,0.218402959325844,0.210464457609776,0.22655497193786,40,20,20,"imv_proc","ABG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
37.1155778894472,64,"Male","0","0","Inpatient",-1.28758818812885,0.0240116123348624,0.000576557526919716,0.216261314757608,0.208391084456866,0.224344540633076,40,20,20,"imv_proc","ABG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
37.4371859296482,64,"Male","0","0","Inpatient",-1.29968115882582,0.0240448042297729,0.000578152610448107,0.214218682295332,0.206392554982062,0.222258455979352,40,20,20,"imv_proc","ABG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
37.7587939698493,64,"Male","0","0","Inpatient",-1.31119243296188,0.0241414410913768,0.000582809177968417,0.212287375349137,0.204482628757552,0.220307518044429,40,20,20,"imv_proc","ABG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
