"paco2","age_at_encounter","sex","race_ethnicity","location","encounter_type","eta","SE_eta","var_eta","p","p_LCL","p_UCL","co2_ref","m_used","m_total","outcome","group","run_id","run_ts"
64.3567836703967,64,"Male","0","0","Inpatient",-1.605004387621,0.0665929264676622,0.00443461785552747,0.167283344343622,0.149882041032999,0.186262289558319,40,20,20,"death_60d","ABG","20260421_094018","2026-04-21 09:40:18.841212"
64.674371613929,64,"Male","0","0","Inpatient",-1.59856885550551,0.0670372593962896,0.00449399414736541,0.168181732102237,0.150592455274896,0.187372253907211,40,20,20,"death_60d","ABG","20260421_094018","2026-04-21 09:40:18.841212"
64.9919595574614,64,"Male","0","0","Inpatient",-1.59218314380508,0.067480296617036,0.00455359043152316,0.169076965558857,0.151299566109711,0.18847929173694,40,20,20,"death_60d","ABG","20260421_094018","2026-04-21 09:40:18.841212"
65.3095475009937,64,"Male","0","0","Inpatient",-1.58584716477642,0.0679218939098888,0.00461338367230619,0.169968974215398,0.152003356238099,0.189583269478178,40,20,20,"death_60d","ABG","20260421_094018","2026-04-21 09:40:18.841212"
65.6271354445261,64,"Male","0","0","Inpatient",-1.57956083067625,0.0683619157602764,0.00467335152641512,0.170857688100451,0.152703807178641,0.190684056022758,40,20,20,"death_60d","ABG","20260421_094018","2026-04-21 09:40:18.841212"
65.9447233880585,64,"Male","0","0","Inpatient",-1.57332405376128,0.0688002350229291,0.00473347233921029,0.171743037778016,0.153400899308307,0.191781522705016,40,20,20,"death_60d","ABG","20260421_094018","2026-04-21 09:40:18.841212"
66.2623113315908,64,"Male","0","0","Inpatient",-1.56713674628822,0.0692367325989825,0.004793725140983,0.172624954355998,0.154094611902078,0.192875543283281,40,20,20,"death_60d","ABG","20260421_094018","2026-04-21 09:40:18.841212"
66.5798992751232,64,"Male","0","0","Inpatient",-1.56099882051379,0.0696712971261007,0.00485408964323341,0.173503369494459,0.154784923171627,0.193965993921562,40,20,20,"death_60d","ABG","20260421_094018","2026-04-21 09:40:18.841212"
66.8974872186555,64,"Male","0","0","Inpatient",-1.5549101886947,0.0701038246813598,0.00491454623495483,0.174378215413624,0.155471810303025,0.195052753171499,40,20,20,"death_60d","ABG","20260421_094018","2026-04-21 09:40:18.841212"
67.2150751621879,64,"Male","0","0","Inpatient",-1.54887076308766,0.0705342184965906,0.00497507597892478,0.175249424901648,0.156155249493424,0.19613570195463,40,20,20,"death_60d","ABG","20260421_094018","2026-04-21 09:40:18.841212"
67.5326631057202,64,"Male","0","0","Inpatient",-1.5428804559494,0.0709623886858573,0.00503566060800269,0.176116931322145,0.156835215986683,0.197214723544997,40,20,20,"death_60d","ABG","20260421_094018","2026-04-21 09:40:18.841212"
67.8502510492526,64,"Male","0","0","Inpatient",-1.53693917953662,0.0713882519847207,0.00509628252143398,0.176980668621472,0.157511684107921,0.198289703552122,40,20,20,"death_60d","ABG","20260421_094018","2026-04-21 09:40:18.841212"
68.167838992785,64,"Male","0","0","Inpatient",-1.53104684610604,0.0718117315009247,0.0051569247811609,0.177840571335779,0.158184627296987,0.199360529904366,40,20,20,"death_60d","ABG","20260421_094018","2026-04-21 09:40:18.841212"
68.4854269363173,64,"Male","0","0","Inpatient",-1.52520336791436,0.0722327564761308,0.00521757110814001,0.178696574597817,0.158854018140845,0.200427092832682,40,20,20,"death_60d","ABG","20260421_094018","2026-04-21 09:40:18.841212"
68.8030148798497,64,"Male","0","0","Inpatient",-1.51940865721832,0.0726512620583154,0.00527820587866602,0.17954861414351,0.159519828404865,0.201489284854762,40,20,20,"death_60d","ABG","20260421_094018","2026-04-21 09:40:18.841212"
69.1206028233821,64,"Male","0","0","Inpatient",-1.51366262627462,0.0730671890844483,0.00533881412070252,0.180396626318296,0.160182029063053,0.202547000759582,40,20,20,"death_60d","ABG","20260421_094018","2026-04-21 09:40:18.841212"
69.4381907669144,64,"Male","0","0","Inpatient",-1.50796518733997,0.0734804838730605,0.0053993815102191,0.181240548083229,0.160840590327203,0.203600137592322,40,20,20,"death_60d","ABG","20260421_094018","2026-04-21 09:40:18.841212"
69.7557787104468,64,"Male","0","0","Inpatient",-1.50231625267109,0.0738910980263197,0.00545989436753518,0.182080317020851,0.161495481675015,0.204648594639675,40,20,20,"death_60d","ABG","20260421_094018","2026-04-21 09:40:18.841212"
70.0733666539791,64,"Male","0","0","Inpatient",-1.49671573452469,0.0742989882412292,0.00552033965367032,0.182915871340832,0.162146671877186,0.205692273415511,40,20,20,"death_60d","ABG","20260421_094018","2026-04-21 09:40:18.841212"
70.3909545975115,64,"Male","0","0","Inpatient",-1.49116354515749,0.0747041161295762,0.0055807049667012,0.183747149885383,0.162794129023502,0.206731077646885,40,20,20,"death_60d","ABG","20260421_094018","2026-04-21 09:40:18.841212"
70.7085425410438,64,"Male","0","0","Inpatient",-1.48565959682621,0.0751064480462582,0.00564097853812529,0.184574092134444,0.163437820547952,0.20776491326038,40,20,20,"death_60d","ABG","20260421_094018","2026-04-21 09:40:18.841212"
71.0261304845762,64,"Male","0","0","Inpatient",-1.48020380178754,0.0755059549256277,0.00570114922923092,0.185396638210639,0.164077713252898,0.208793688368754,40,20,20,"death_60d","ABG","20260421_094018","2026-04-21 09:40:18.841212"
71.3437184281086,64,"Male","0","0","Inpatient",-1.47479607229822,0.0759026121254998,0.00576120652747407,0.186214728884018,0.164713773332328,0.209817313257879,40,20,20,"death_60d","ABG","20260421_094018","2026-04-21 09:40:18.841212"
71.6613063716409,64,"Male","0","0","Inpatient",-1.46943632061495,0.0762963992784833,0.00582114054286174,0.187028305576569,0.165345966394223,0.210835700373943,40,20,20,"death_60d","ABG","20260421_094018","2026-04-21 09:40:18.841212"
71.9788943151733,64,"Male","0","0","Inpatient",-1.46412445899444,0.076687300150298,0.00588094200434189,0.187837310366521,0.16597425748206,0.211848764310903,40,20,20,"death_60d","ABG","20260421_094018","2026-04-21 09:40:18.841212"
