"paco2","age_at_encounter","sex","race_ethnicity","location","encounter_type","eta","SE_eta","var_eta","p","p_LCL","p_UCL","co2_ref","m_used","m_total","outcome","outcome_var","group","strategy","co2_scale","co2_value","vbg_co2","run_id","run_ts"
37.4371859296482,63,"Male","0","0","Inpatient",-2.43956381722338,0.0380708290718017,0.00144938802621434,0.0802050844569543,0.0748698856950765,0.0858851727019133,40,20,20,"NIV","niv_proc","ABG","common_reference","paco2",37.4371859296482,NA,"20260421_121048","2026-04-21 12:10:48.40139"
37.7587939698493,63,"Male","0","0","Inpatient",-2.44130031610456,0.0381474813326146,0.00145523033202218,0.0800770724135767,0.0747393067710057,0.0857607189023538,40,20,20,"NIV","niv_proc","ABG","common_reference","paco2",37.7587939698493,NA,"20260421_121048","2026-04-21 12:10:48.40139"
38.0804020100502,63,"Male","0","0","Inpatient",-2.44196381141377,0.0383290856492298,0.00146911880670599,0.0800282098232601,0.0746688396586931,0.0857366081983753,40,20,20,"NIV","niv_proc","ABG","common_reference","paco2",38.0804020100502,NA,"20260421_121048","2026-04-21 12:10:48.40139"
38.4020100502513,63,"Male","0","0","Inpatient",-2.4414335189864,0.0385984887670506,0.00148984333510013,0.0800672606074372,0.0746689959699879,0.0858196020806603,40,20,20,"NIV","niv_proc","ABG","common_reference","paco2",38.4020100502513,NA,"20260421_121048","2026-04-21 12:10:48.40139"
38.7236180904523,63,"Male","0","0","Inpatient",-2.43958865465781,0.0389350311894697,0.00151593665372497,0.0802032521631613,0.0747509297702309,0.0860162945669722,40,20,20,"NIV","niv_proc","ABG","common_reference","paco2",38.7236180904523,NA,"20260421_121048","2026-04-21 12:10:48.40139"
39.0452261306533,63,"Male","0","0","Inpatient",-2.43630843426338,0.0393155281988422,0.00154571075755396,0.0804455697469716,0.0749264092879622,0.0863333361422147,40,20,20,"NIV","niv_proc","ABG","common_reference","paco2",39.0452261306533,NA,"20260421_121048","2026-04-21 12:10:48.40139"
39.3668341708543,63,"Male","0","0","Inpatient",-2.43147207363849,0.0397152444944614,0.00157730064525485,0.0808040617983864,0.0752078112532879,0.0867776574707557,40,20,20,"NIV","niv_proc","ABG","common_reference","paco2",39.3668341708543,NA,"20260421_121048","2026-04-21 12:10:48.40139"
39.6884422110553,63,"Male","0","0","Inpatient",-2.42495878861852,0.0401087945830483,0.00160871540290517,0.0812891572771321,0.0756081468005457,0.0873566861619883,40,20,20,"NIV","niv_proc","ABG","common_reference","paco2",39.6884422110553,NA,"20260421_121048","2026-04-21 12:10:48.40139"
40,63,"Male","0","0","Inpatient",-2.41693592480315,0.0404603396990773,0.00163703908856473,0.0818903308903859,0.0761223179715381,0.0880537475482649,40,20,20,"NIV","niv_proc","ABG","common_reference","paco2",40,NA,"20260421_121048","2026-04-21 12:10:48.40139"
40.0100502512563,63,"Male","0","0","Inpatient",-2.41664779619126,0.0404709356395368,0.00163789663153953,0.0819119962495674,0.0761411229592756,0.0880785551942867,40,20,20,"NIV","niv_proc","ABG","common_reference","paco2",40.0100502512563,NA,"20260421_121048","2026-04-21 12:10:48.40139"
40.3316582914573,63,"Male","0","0","Inpatient",-2.40645972313334,0.0407797568592799,0.00166298856950199,0.0826814347866517,0.0768179548892711,0.0889493489999938,40,20,20,"NIV","niv_proc","ABG","common_reference","paco2",40.3316582914573,NA,"20260421_121048","2026-04-21 12:10:48.40139"
40.6532663316583,63,"Male","0","0","Inpatient",-2.3944660279747,0.0410246809925078,0.00168302445053703,0.0835956641099208,0.0776384561918295,0.0899653849003029,40,20,20,"NIV","niv_proc","ABG","common_reference","paco2",40.6532663316583,NA,"20260421_121048","2026-04-21 12:10:48.40139"
40.9748743718593,63,"Male","0","0","Inpatient",-2.38077250089082,0.0412006557194445,0.0016974940317122,0.084650689328911,0.0785997658573811,0.0911213695930037,40,20,20,"NIV","niv_proc","ABG","common_reference","paco2",40.9748743718593,NA,"20260421_121048","2026-04-21 12:10:48.40139"
41.2964824120603,63,"Male","0","0","Inpatient",-2.36548493205719,0.0413056249410748,0.00170615465177274,0.0858427920929195,0.0796989849520218,0.0924126528297629,40,20,20,"NIV","niv_proc","ABG","common_reference","paco2",41.2964824120603,NA,"20260421_121048","2026-04-21 12:10:48.40139"
