"paco2","age_at_encounter","sex","race_ethnicity","location","encounter_type","logOR","SE_logOR","OR","LCL","UCL","co2_ref","m_used","m_total","outcome","group","run_id","run_ts"
38.2984925466567,64,"Male","0","0","Inpatient",-0.0841707256630313,0.0237422958139145,0.919274298983001,0.877476042983332,0.963063599887638,40,80,80,"hypercap_resp_failure","ABG","20260204_191353","2026-02-04 19:13:53.507587"
38.6244623975899,64,"Male","0","0","Inpatient",-0.0733036720134805,0.0184627959371945,0.929318579128024,0.896290453172736,0.963563784993353,40,80,80,"hypercap_resp_failure","ABG","20260204_191353","2026-02-04 19:13:53.507587"
38.950432248523,64,"Male","0","0","Inpatient",-0.0601225955777558,0.0134896269210548,0.941649084494063,0.917078445720058,0.966878027137905,40,80,80,"hypercap_resp_failure","ABG","20260204_191353","2026-02-04 19:13:53.507587"
39.2764020994561,64,"Male","0","0","Inpatient",-0.044461573150794,0.0088619144372967,0.956512355143461,0.940041810503803,0.973271481458631,40,80,80,"hypercap_resp_failure","ABG","20260204_191353","2026-02-04 19:13:53.507587"
39.6023719503893,64,"Male","0","0","Inpatient",-0.0261546815275329,0.00461598529822861,0.974184389624312,0.965410371390082,0.98303814948786,40,80,80,"hypercap_resp_failure","ABG","20260204_191353","2026-02-04 19:13:53.507587"
39.9283418013224,64,"Male","0","0","Inpatient",-0.00503599750290942,0.00078409876792401,0.994976661872739,0.993448722717187,0.996506951021812,40,80,80,"hypercap_resp_failure","ABG","20260204_191353","2026-02-04 19:13:53.507587"
40,64,"Male","0","0","Inpatient",0,0,1,1,1,40,80,80,"hypercap_resp_failure","ABG","20260204_191353","2026-02-04 19:13:53.507587"
40.2543116522555,64,"Male","0","0","Inpatient",0.0190331678367523,0.00261254530812768,1.01921545322856,1.01400980934537,1.02444782143728,40,80,80,"hypercap_resp_failure","ABG","20260204_191353","2026-02-04 19:13:53.507587"
40.5802815031887,64,"Male","0","0","Inpatient",0.0459768964715147,0.00559934608261259,1.04705022012291,1.03562196453673,1.05860458835464,40,80,80,"hypercap_resp_failure","ABG","20260204_191353","2026-02-04 19:13:53.507587"
40.9062513541218,64,"Male","0","0","Inpatient",0.075617608063156,0.0082238798494253,1.07855006644361,1.06130449118981,1.09607587217632,40,80,80,"hypercap_resp_failure","ABG","20260204_191353","2026-02-04 19:13:53.507587"
