"outcome","outcome_var","group","co2_scale","strategy","co2_value","eta","ubar","bvar","p_imp_mean","m_used","m_total","n_available","n_standardized","standardization_sample_cap","var_eta","SE_eta","p","p_LCL","p_UCL","passed_threshold","min_required","run_id","run_ts"
"NIV","niv_proc","ABG","paco2","marginal_standardized",27.9849246231156,-2.78472685699574,0.0463849916113182,0.00200694487709283,0.0582012963139058,20,20,5175,1000,1000,0.0484922837322657,0.220209635875149,0.058155109585878,0.0385555124572345,0.0868184169722443,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"NIV","niv_proc","ABG","paco2","marginal_standardized",28.2964824120603,-2.77512553806655,0.0454878125451762,0.00199935195342808,0.05872956746851,20,20,5175,1000,1000,0.0475871320962757,0.218144750329399,0.0586832399456861,0.0390646469345946,0.0872597665951437,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"NIV","niv_proc","ABG","paco2","marginal_standardized",28.608040201005,-2.76617956072823,0.0446916210306528,0.00199678897600836,0.0592259293362672,20,20,5175,1000,1000,0.0467882494554616,0.216305916367217,0.0591793668205505,0.0395384947044158,0.0876861610263523,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"NIV","niv_proc","ABG","paco2","marginal_standardized",28.9195979899498,-2.75789767145547,0.0439678507579385,0.00199811355904143,0.0596890328092889,20,20,5175,1000,1000,0.046065869994932,0.214629611179194,0.0596421659267541,0.0399801181824576,0.0880866782705065,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"NIV","niv_proc","ABG","paco2","marginal_standardized",29.2311557788945,-2.75028864959738,0.043289929144256,0.00200223959071274,0.0601175665623532,20,20,5175,1000,1000,0.0453922807145044,0.213054642555623,0.0600703503986011,0.0403926733980804,0.0884506028030085,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"NIV","niv_proc","ABG","paco2","marginal_standardized",29.5427135678392,-2.74336131114106,0.0426333730310424,0.00200814001805131,0.0605102616588379,20,20,5175,1000,1000,0.0447419200499963,0.211522859402941,0.060462675170501,0.0407793183327207,0.0887675792718456,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"NIV","niv_proc","ABG","paco2","marginal_standardized",29.8542713567839,-2.73712451247575,0.0419758863321118,0.00201484967732531,0.0608658961576759,20,20,5175,1000,1000,0.0440914784933033,0.209979709718114,0.0608179413602656,0.0411431342606559,0.089027752875043,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"NIV","niv_proc","ABG","paco2","marginal_standardized",30.1658291457286,-2.73158715414722,0.0412974598977788,0.00202146817835097,0.0611832997069001,20,20,5175,1000,1000,0.0434200014850473,0.20837466613062,0.0611350006406105,0.0414870596622447,0.0892218963778996,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"NIV","niv_proc","ABG","paco2","marginal_standardized",30.4773869346734,-2.7267581845919,0.0405804738676209,0.00202716285139405,0.0614613581089783,20,20,5175,1000,1000,0.0427089948615846,0.206661546644712,0.0614127595854952,0.0418138351670247,0.0893415248512998,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"NIV","niv_proc","ABG","paco2","marginal_standardized",30.7889447236181,-2.72264660383987,0.0398098027909517,0.00203117176560126,0.0616990178427655,20,20,5175,1000,1000,0.041942533144833,0.204798762556889,0.061650183977565,0.0421259572113125,0.0893789999891348,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"NIV","niv_proc","ABG","paco2","marginal_standardized",31.1005025125628,-2.71926146717557,0.0389729237991187,0.00203280682811674,0.0618952905265001,20,20,5175,1000,1000,0.0411073709686413,0.202749527665643,0.0618463030625706,0.0424256375934204,0.0893276263671583,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"NIV","niv_proc","ABG","paco2","marginal_standardized",31.4120603015075,-2.71661188874477,0.038060028117312,0.00203145697321206,0.062049257305846,20,20,5175,1000,1000,0.0401930579391847,0.200482063883991,0.0620002137362267,0.0427147657883874,0.0891817423276403,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"NIV","niv_proc","ABG","paco2","marginal_standardized",31.7236180904523,-2.71470704509584,0.0370641362056054,0.00202659145088888,0.0621600731505329,20,20,5175,1000,1000,0.0391920572290387,0.197969839190314,0.0621110846485425,0.0429948706493057,0.0889368084074807,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"NIV","niv_proc","ABG","paco2","marginal_standardized",32.035175879397,-2.71355617864308,0.0359812168193316,0.00201776322449254,0.0622269710426702,20,20,5175,1000,1000,0.0380998682050488,0.195191875356145,0.0621781602101942,0.0432670778883108,0.0885894964575169,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"NIV","niv_proc","ABG","paco2","marginal_standardized",32.3467336683417,-2.71316860103946,0.0348103102774616,0.00200461248690495,0.0622492660392984,20,20,5175,1000,1000,0.0369151533887118,0.192133165769765,0.0622007644850381,0.0435320594256827,0.0881377828993167,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"NIV","niv_proc","ABG","paco2","marginal_standardized",32.6582914572864,-2.71355369644535,0.0335536562243229,0.00198687030485709,0.0622263591912166,20,20,5175,1000,1000,0.0356398700444229,0.188785248482033,0.0621783049523567,0.0437899702671066,0.0875810499866866,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"NIV","niv_proc","ABG","paco2","marginal_standardized",32.9698492462312,-2.71472092467978,0.0322168261645239,0.00196436240081356,0.0621577412995687,20,20,5175,1000,1000,0.0342794066853781,0.185146986703479,0.0621102761219197,0.044040367989067,0.0869201995114766,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"NIV","niv_proc","ABG","paco2","marginal_standardized",33.2814070351759,-2.71667982423987,0.030808861043201,0.00193701308172613,0.0620429964911066,20,20,5175,1000,1000,0.0328427247790135,0.181225618440146,0.0619962629844131,0.0442821091943205,0.0861577841048589,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"NIV","niv_proc","ABG","paco2","marginal_standardized",33.5929648241206,-2.71944001517372,0.0293424141334787,0.00190484932372628,0.0618818055924759,20,20,5175,1000,1000,0.0313425059233913,0.177038148214986,0.0618359442792559,0.0445132165343668,0.0852981620471207,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"NIV","niv_proc","ABG","paco2","marginal_standardized",33.9045226130653,-2.72301120179136,0.0278338994800551,0.00186800502151897,0.0616739492833073,20,20,5175,1000,1000,0.02979530475265,0.172613165061793,0.0616290955613011,0.0447307093224141,0.08434768207485,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"NIV","niv_proc","ABG","paco2","marginal_standardized",34.21608040201,-2.72739465837953,0.0263046195696775,0.00182676022174512,0.0614198027595293,20,20,5175,1000,1000,0.0282227178025099,0.1679961838927,0.0613760826914599,0.044930503538096,0.0833160049945576,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"NIV","niv_proc","ABG","paco2","marginal_standardized",34.5276381909548,-2.73250178387631,0.0247890980582286,0.00178186017330389,0.0611250081718724,20,20,5175,1000,1000,0.0266600512401977,0.163279059405049,0.0610825242370838,0.0451084260137785,0.0822263616097898,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"NIV","niv_proc","ABG","paco2","marginal_standardized",34.8391959798995,-2.73818995758067,0.0233272705011098,0.00173430582481627,0.0607982889035761,20,20,5175,1000,1000,0.0251482916171669,0.15858212893377,0.0607571125431769,0.0452601936575639,0.0811093424078165,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"NIV","niv_proc","ABG","paco2","marginal_standardized",35.1507537688442,-2.74431573680525,0.0219564801532602,0.0016850946424862,0.0604483074885062,20,20,5175,1000,1000,0.0237258295278708,0.154031910745374,0.0604084799083183,0.0453810221322959,0.0799951310260809,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"NIV","niv_proc","ABG","paco2","marginal_standardized",35.4623115577889,-2.75073556184328,0.0207104508748338,0.00163519122443666,0.0600835880005658,20,20,5175,1000,1000,0.0224274016604923,0.149757810015011,0.0600451218431493,0.0454658958396528,0.078912873549833,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"NIV","niv_proc","ABG","paco2","marginal_standardized",35.7738693467337,-2.75730573527181,0.0196184711966758,0.00158550398000996,0.0597124916688958,20,20,5175,1000,1000,0.0212832503756863,0.145887800640377,0.0596753733095652,0.0455099678494508,0.0778900934669984,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"NIV","niv_proc","ABG","paco2","marginal_standardized",36.0854271356784,-2.76388241004325,0.018704701471471,0.00153686480597643,0.0593432029337297,20,20,5175,1000,1000,0.0203184095177462,0.142542658589442,0.0593073952576093,0.0455090905520098,0.0769520417251157,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"NIV","niv_proc","ABG","paco2","marginal_standardized",36.3969849246231,-2.77032158617142,0.0179876066276619,0.00149001180325226,0.0589837256854,20,20,5175,1000,1000,0.0195521190210767,0.139828891939673,0.0589491712094816,0.0454604563377992,0.0761209981168325,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"NIV","niv_proc","ABG","paco2","marginal_standardized",36.7085427135678,-2.77647911579717,0.0174795174005607,0.00144557509058035,0.0586418894011081,20,20,5175,1000,1000,0.0189973712456701,0.137830951696889,0.0586085136148967,0.0453632852776961,0.0754155817740626,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"NIV","niv_proc","ABG","paco2","marginal_standardized",37.0201005025126,-2.78221071641628,0.0171863231090455,0.00140406578013156,0.0583253648920642,20,20,5175,1000,1000,0.0186605921781836,0.136603778052379,0.058293079702011,0.0452194542347408,0.0748501706417844,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"NIV","niv_proc","ABG","paco2","marginal_standardized",37.3316582914573,-2.78737199206953,0.0171072990915318,0.00136586818442582,0.0580416893973456,20,20,5175,1000,1000,0.0185414606851789,0.136167032299228,0.0580103965731517,0.0450339398923248,0.0744345516199015,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"NIV","niv_proc","ABG","paco2","marginal_standardized",37.643216080402,-2.79181846233197,0.0172350718279035,0.00133123532469449,0.0577983008101113,20,20,5175,1000,1000,0.0186328689188327,0.136502267083125,0.0577678953444369,0.0448149669692809,0.0741739044576672,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"NIV","niv_proc","ABG","paco2","marginal_standardized",37.9547738693467,-2.79540559899431,0.0175557245716067,0.00130028780818303,0.0576025808964388,20,20,5175,1000,1000,0.0189210267701989,0.1375537232146,0.0575729542028799,0.0445738163826491,0.0740691594651267,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"NIV","niv_proc","ABG","paco2","marginal_standardized",38.2663316582915,-2.79798887040526,0.0180490460143733,0.00127301613629676,0.0574619074668365,20,20,5175,1000,1000,0.0193857129574849,0.139232585832071,0.0574329503535898,0.0443243352233532,0.0741176827332341,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"NIV","niv_proc","ABG","paco2","marginal_standardized",38.5778894472362,-2.79942379353836,0.0186889241193584,0.00124928649727337,0.0573837155853498,20,20,5175,1000,1000,0.0200006749414954,0.141423742495719,0.0573553209531565,0.0440822642369245,0.0743141696911028,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"NIV","niv_proc","ABG","paco2","marginal_standardized",38.8894472361809,-2.79956599396149,0.0194438867981767,0.00122885008650163,0.0573755680511691,20,20,5175,1000,1000,0.0207341793890034,0.143993678295276,0.0573476332733389,0.0438645293198415,0.0746515981785916,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"NIV","niv_proc","ABG","paco2","marginal_standardized",39.2010050251256,-2.7982712740203,0.0202777905805108,0.00121135598489694,0.0574452355630277,20,20,5175,1000,1000,0.0215497143646525,0.146798209677954,0.0574176645120419,0.0436886262685689,0.0751221108364184,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"NIV","niv_proc","ABG","paco2","marginal_standardized",39.5125628140703,-2.79539568970042,0.0211506578334614,0.00119636761096157,0.057600787177904,20,20,5175,1000,1000,0.0224068438249711,0.149689157339371,0.0575734918667684,0.0435721805008377,0.0757177456531343,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"NIV","niv_proc","ABG","paco2","marginal_standardized",39.8241206030151,-2.79079563680509,0.0220196624270171,0.00118338274522714,0.0578506919033076,20,20,5175,1000,1000,0.0232622143095056,0.152519553859515,0.0578235937099312,0.0435327107823111,0.0764309878816712,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"NIV","niv_proc","ABG","paco2","marginal_standardized",40,-2.78738324595473,0.0224917437054885,0.00117673281914972,0.0580367994330466,20,20,5175,1000,1000,0.0237273131655957,0.154036726677749,0.0580097816055106,0.0435509822000602,0.0768829957142499,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"NIV","niv_proc","ABG","paco2","marginal_standardized",40.1356783919598,-2.78433124532035,0.0228405573689536,0.00117185780114751,0.058203751760981,20,20,5175,1000,1000,0.0240710080601585,0.155148342112182,0.05817678224897,0.0435873706635621,0.0772550563112679,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"NIV","niv_proc","ABG","paco2","marginal_standardized",40.4472361809045,-2.77596808094995,0.0235786876103489,0.00116126909993065,0.058663613141176,20,20,5175,1000,1000,0.0247980201652761,0.157473871373241,0.0586367155853323,0.0437462727157287,0.0781812124288909,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"NIV","niv_proc","ABG","paco2","marginal_standardized",40.7587939698493,-2.76579629138776,0.024214763614458,0.00115119732104976,0.0592275803768287,20,20,5175,1000,1000,0.0254235208015602,0.159447548747418,0.0592007097782278,0.0440107188244307,0.0791990856958765,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"NIV","niv_proc","ABG","paco2","marginal_standardized",41.070351758794,-2.75391348284379,0.0247356567957202,0.00114132709820354,0.0598928906348387,20,20,5175,1000,1000,0.0259340502488339,0.161040523623198,0.0598660114911929,0.0443807853560028,0.0803002845085633,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"NIV","niv_proc","ABG","paco2","marginal_standardized",41.3819095477387,-2.74041747560281,0.025133180717861,0.0011314341134446,0.060657037727937,20,20,5175,1000,1000,0.0263211865369779,0.162238055144217,0.060630122002348,0.0448560296457545,0.0814781439750927,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"NIV","niv_proc","ABG","paco2","marginal_standardized",41.6934673366834,-2.72540624836007,0.0254034903320268,0.00112137326773918,0.0615177077100725,20,20,5175,1000,1000,0.0265809322631529,0.163036597925597,0.0614907330781022,0.0454356516870791,0.0827273484143026,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"NIV","niv_proc","ABG","paco2","marginal_standardized",42.0050251256281,-2.70897788500641,0.0255465068580322,0.00111106737397984,0.0624727172416029,20,20,5175,1000,1000,0.026713127600711,0.163441511253142,0.0624456655773964,0.0461185893827519,0.0840436408406636,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"NIV","niv_proc","ABG","paco2","marginal_standardized",42.3165829145729,-2.69123052347834,0.0255653701545004,0.00110049641354795,0.0635199542123439,20,20,5175,1000,1000,0.0267208913887257,0.163465260495084,0.0634928102828967,0.0469035636635995,0.0854235988383392,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"NIV","niv_proc","ABG","paco2","marginal_standardized",42.6281407035176,-2.6722623063776,0.0254659201461142,0.00108968739123184,0.0646573202220408,20,20,5175,1000,1000,0.0266100919069076,0.163126000094735,0.0646300705658212,0.0477890862248899,0.086864460495087,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"NIV","niv_proc","ABG","paco2","marginal_standardized",42.9396984924623,-2.65217133314985,0.0252562086415061,0.0010787048178882,0.0658826746244465,20,20,5175,1000,1000,0.0263888487002887,0.162446448715534,0.0658553065965844,0.048773439655704,0.0883639876789312,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"NIV","niv_proc","ABG","paco2","marginal_standardized",43.251256281407,-2.63105561369272,0.0249460426733459,0.00106764184547532,0.0671937799435426,20,20,5175,1000,1000,0.026067066611095,0.161452985760856,0.067166280914765,0.0498546374571308,0.0899203567976077,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"NIV","niv_proc","ABG","paco2","marginal_standardized",43.5628140703518,-2.60901302334063,0.0245465603143754,0.00105661207481551,0.0685882485688555,20,20,5175,1000,1000,0.0256560029929317,0.160174913744106,0.0685606052693633,0.0510303698074967,0.0915320693504988,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"NIV","niv_proc","ABG","paco2","marginal_standardized",43.8743718592965,-2.58614125924681,0.024069839762289,0.00104574205251233,0.0700634907313296,20,20,5175,1000,1000,0.025167868917427,0.15864384298619,0.0700356887339104,0.0522979398269198,0.0931978761865236,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"NIV","niv_proc","ABG","paco2","marginal_standardized",44.1859296482412,-2.56253779825103,0.0235285423366559,0.00103516446974369,0.0716166638515707,20,20,5175,1000,1000,0.0246154650298867,0.156893164382285,0.071588687190476,0.0536541944013069,0.094916710545741,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"NIV","niv_proc","ABG","paco2","marginal_standardized",44.4974874371859,-2.53829985638525,0.0229355898879445,0.00102501207208841,0.0732446234379129,20,20,5175,1000,1000,0.0240118525636373,0.154957583111112,0.073216454361418,0.0550954532382131,0.0966876258021868,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"NIV","niv_proc","ABG","paco2","marginal_standardized",44.8090452261306,-2.51352435022737,0.0223038769788743,0.00101541228606531,0.0749438757919149,20,20,5175,1000,1000,0.0233700598792429,0.15287269173807,0.0749154946470576,0.0566174396455086,0.0985097344417397,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"NIV","niv_proc","ABG","paco2","marginal_standardized",45.1206030150754,-2.4883078603645,0.021646018059648,0.00100648256463914,0.0767105328525305,20,20,5175,1000,1000,0.0227028247525191,0.150674565712064,0.0766819181003255,0.0582152164581454,0.100382145291903,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"NIV","niv_proc","ABG","paco2","marginal_standardized",45.4321608040201,-2.46274659727221,0.0209741297202108,0.000998326450571651,0.0785402695761856,20,20,5175,1000,1000,0.0220223724933111,0.148399368237574,0.078511397934675,0.059883130501647,0.102303896454399,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"NIV","niv_proc","ABG","paco2","marginal_standardized",45.7437185929648,-2.43693636995313,0.020299647964707,0.000991030353190218,0.0804282843070557,20,20,5175,1000,1000,0.0213402298355568,0.14608295532182,0.0803991310179464,0.0616147688869353,0.104273881857503,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"NIV","niv_proc","ABG","paco2","marginal_standardized",46.0552763819096,-2.41097255770695,0.0196331803169904,0.000984661030945061,0.082369262638721,20,20,5175,1000,1000,0.0206670743994827,0.143760475790402,0.0823398018511477,0.0634029301939157,0.106290769921722,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"NIV","niv_proc","ABG","paco2","marginal_standardized",46.3668341708543,-2.38495008542403,0.0189843924335325,0.000979263769094092,0.0843573453038715,20,20,5175,1000,1000,0.0200126193910813,0.14146596548669,0.0843275505661096,0.0652396131395282,0.108352913592288,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"NIV","niv_proc","ABG","paco2","marginal_standardized",46.678391959799,-2.35896340280558,0.0183619287743093,0.000974861239055959,0.0863861006518039,20,20,5175,1000,1000,0.019385533075318,0.139231939853318,0.0863559454986552,0.0671160245721325,0.110458251993049,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"NIV","niv_proc","ABG","paco2","marginal_standardized",46.9899497487437,-2.33310646791544,0.0177733667667919,0.000971453023495832,0.0884485022832913,20,20,5175,1000,1000,0.0187933924414626,0.137088994603734,0.0884179609035112,0.0690226075484222,0.112604205228675,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"NIV","niv_proc","ABG","paco2","marginal_standardized",47.3015075376884,-2.30745855396291,0.0172241700782641,0.000969015748593126,0.0905380800258945,20,20,5175,1000,1000,0.0182416366142869,0.135061603034641,0.0905071277247451,0.070950518047029,0.114788244226353,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"NIV","niv_proc","ABG","paco2","marginal_standardized",47.6130653266332,-2.28203608886412,0.0167145212973273,0.000967510831201551,0.0926530797113326,20,20,5175,1000,1000,0.0177304076700889,0.133155576939492,0.0926216922804597,0.0728967408150945,0.117010342627628,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"NIV","niv_proc","ABG","paco2","marginal_standardized",47.9246231155779,-2.25683823287765,0.016243268242148,0.000966898454295159,0.0947930894161136,20,20,5175,1000,1000,0.0172585116191579,0.131371654549823,0.0947612429454245,0.0748599099076965,0.11927120681026,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"NIV","niv_proc","ABG","paco2","marginal_standardized",48.2361809045226,-2.23186413306427,0.0158092777490924,0.000967139732403304,0.0969576782852044,20,20,5175,1000,1000,0.0168247744681159,0.12971034834629,0.0969253492321274,0.0768386390074018,0.121571510488737,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"NIV","niv_proc","ABG","paco2","marginal_standardized",48.5477386934673,-2.20711292424844,0.0154114358443428,0.000968196709134851,0.0991463969053524,20,20,5175,1000,1000,0.0164280423889344,0.128171925119873,0.0991135621627761,0.0788315299306016,0.123911886584595,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"NIV","niv_proc","ABG","paco2","marginal_standardized",48.8592964824121,-2.18258372946486,0.0150486478592547,0.000970032353951327,0.101358777748233,20,20,5175,1000,1000,0.0160671818309036,0.126756387732152,0.101325414710857,0.0808371814767436,0.12629291894637,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"NIV","niv_proc","ABG","paco2","marginal_standardized",49.1708542713568,-2.1582756604148,0.0147198385289963,0.000972610558239081,0.103594335639822,20,20,5175,1000,1000,0.0157410796151473,0.125463459282563,0.103560422268672,0.0828541984136944,0.128715134048347,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"NIV","niv_proc","ABG","paco2","marginal_standardized",49.4824120603015,-2.13418781793087,0.0144239520743047,0.000975896130699112,0.105852568254746,20,20,5175,1000,1000,0.0154486430115387,0.124292570218572,0.105818083139609,0.0848812004304842,0.131178992834929,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"NIV","niv_proc","ABG","paco2","marginal_standardized",49.7939698492462,-2.11031929244906,0.0141599522662759,0.000979854792075547,0.108132956634285,20,20,5175,1000,1000,0.0151887997979552,0.123242848871467,0.108097879053841,0.0869168308804074,0.13368488288528,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"NIV","niv_proc","ABG","paco2","marginal_standardized",50.105527638191,-2.08666916448682,0.0139268224741823,0.000984453169246292,0.110434965726668,20,20,5175,1000,1000,0.0149604983018909,0.122313115821203,0.110399275706114,0.0889597651360059,0.136233111073901,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"NIV","niv_proc","ABG","paco2","marginal_standardized",50.4170854271357,-2.06323650512601,0.013723565696391,0.000989658788701075,0.112758044948258,20,20,5175,1000,1000,0.0147627074245271,0.12150188239088,0.112721723314207,0.0910087183833833,0.138823896896416,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"NIV","niv_proc","ABG","paco2","marginal_standardized",50.7286432160804,-2.04002037649955,0.0135492045745207,0.000995440069433456,0.115101628764162,20,20,5175,1000,1000,0.0145944166474258,0.120807353449307,0.115064657196653,0.0930624526967196,0.141457366616026,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"NIV","niv_proc","ABG","paco2","marginal_standardized",51.0402010050251,-2.0170198322807,0.0134027813910464,0.00100176631527543,0.117465137286801,20,20,5175,1000,1000,0.0144546360220856,0.120227434565018,0.11742749836824,0.0951197832543165,0.144133548365241,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"NIV","niv_proc","ABG","paco2","marginal_standardized",51.3517587939699,-1.99423391817375,0.013283358050618,0.00100860770670394,0.119847976890921,20,20,5175,1000,1000,0.0143423961426571,0.119759743414292,0.119809654151801,0.097179583584047,0.146852368310564,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"NIV","niv_proc","ABG","paco2","marginal_standardized",51.6633165829146,-1.97166167240534,0.0131900160454224,0.00101593529214954,0.122249540843516,20,20,5175,1000,1000,0.0142567481021794,0.119401625207446,0.122210518804789,0.0992407897572947,0.149613647956277,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"NIV","niv_proc","ABG","paco2","marginal_standardized",51.9748743718593,-1.94930212621513,0.0131218564049607,0.00102372097883877,0.12466920994712,20,20,5175,1000,1000,0.0141967634327414,0.119150171769668,0.124629474159099,0.10130240348457,0.152417102629056,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"NIV","niv_proc","ABG","paco2","marginal_standardized",52.286432160804,-1.92715430434504,0.0130779996306701,0.00103193752320138,0.127106353194914,20,20,5175,1000,1000,0.0141615340300315,0.119002243802508,0.127065890272602,0.103363494101055,0.155262341149778,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"NIV","niv_proc","ABG","paco2","marginal_standardized",52.5979899497487,-1.90521722552613,0.0130575856158523,0.00104055852087471,0.129560328436084,20,20,5175,1000,1000,0.0141501720627707,0.118954495765275,0.129519126090854,0.105423199464381,0.158148866664613,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"NIV","niv_proc","ABG","paco2","marginal_standardized",52.9095477386935,-1.88348990296226,0.0130597735514164,0.00104955839633724,0.132030483049884,20,20,5175,1000,1000,0.0141618098675705,0.119003402756268,0.131988530117434,0.10748072581819,0.161076078576002,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"NIV","niv_proc","ABG","paco2","marginal_standardized",53.2211055276382,-1.86197134480958,0.013083741817969,0.0010589123922032,0.134516154626841,20,20,5175,1000,1000,0.0141955998297823,0.119145288743543,0.134473441091389,0.109535346701993,0.164043275486992,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"NIV","niv_proc","ABG","paco2","marginal_standardized",53.5326633165829,-1.8406605546514,0.0131286878648153,0.00106859655821008,0.137016671655573,20,20,5175,1000,1000,0.0142507142509359,0.119376355493606,0.136973188670255,0.111586401009384,0.167049659050696,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"NIV","niv_proc","ABG","paco2","marginal_standardized",53.8442211055276,-1.81955653196734,0.0131938280764618,0.00107858773993058,0.139531354213706,20,20,5175,1000,1000,0.0143263452033889,0.119692711571712,0.139487094117162,0.113633290312209,0.17009433860099,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"NIV","niv_proc","ABG","paco2","marginal_standardized",54.1557788944724,-1.7986582725964,0.0132783976272216,0.00108886356723972,0.142059514661381,20,20,5175,1000,1000,0.0144217043728233,0.120090400835468,0.142014470990534,0.115675475577649,0.173176336431126,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"NIV","niv_proc","ABG","paco2","marginal_standardized",54.4673366834171,-1.77796476919321,0.0133816503245485,0.00109940244256734,0.144600458335886,20,20,5175,1000,1000,0.0145360228892442,0.120565429909424,0.144554625834937,0.117712473408552,0.176294593583501,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
