"group","outcome","co2_scale","co2_value","paco2","probability_method","eta","ubar","bvar","p_imp_mean","m_used","m_total","n_available","n_standardized","standardization_sample_cap","var_eta","SE_eta","p","p_LCL","p_UCL","passed_threshold","min_required","co2_ref","run_id","run_ts"
"ABG","imv_proc","paco2",24.8693467336683,24.8693467336683,"common_source_marginal_standardized",-1.16299941714086,0.0216168359276644,0.0011755995093986,0.238175840549036,20,20,5175,1000,1000,0.0228512154125329,0.151166184752189,0.238122702706133,0.188576685650957,0.295938573509856,TRUE,18,40,"20260424_063653","2026-04-24 06:36:53.744157"
"ABG","imv_proc","paco2",25.1809045226131,25.1809045226131,"common_source_marginal_standardized",-1.15625121534871,0.0203037939118243,0.00114044876530718,0.239400614714672,20,20,5175,1000,1000,0.0215012651153969,0.146633096930389,0.239349126054892,0.190980439228376,0.295493577513583,TRUE,18,40,"20260424_063653","2026-04-24 06:36:53.744157"
"ABG","imv_proc","paco2",25.4924623115578,25.4924623115578,"common_source_marginal_standardized",-1.15014883876379,0.0191458464416281,0.00110968416190332,0.240511941484498,20,20,5175,1000,1000,0.0203110148116265,0.142516717656654,0.240461898092905,0.193179468971404,0.295084522738458,TRUE,18,40,"20260424_063653","2026-04-24 06:36:53.744157"
"ABG","imv_proc","paco2",25.8040201005025,25.8040201005025,"common_source_marginal_standardized",-1.14470291132667,0.0181298591202109,0.00108291751053847,0.241506732136053,20,20,5175,1000,1000,0.0192669225062763,0.138805340337742,0.241457947516645,0.195169799404477,0.29470434624487,TRUE,18,40,"20260424_063653","2026-04-24 06:36:53.744157"
"ABG","imv_proc","paco2",26.1155778894472,26.1155778894472,"common_source_marginal_standardized",-1.13992408330496,0.0172429936183775,0.00105977018705418,0.242381995023954,20,20,5175,1000,1000,0.0183557523147844,0.13548340235905,0.242334299665546,0.196949294155589,0.294344436300713,TRUE,18,40,"20260424_063653","2026-04-24 06:36:53.744157"
"ABG","imv_proc","paco2",26.427135678392,26.427135678392,"common_source_marginal_standardized",-1.13582303310881,0.0164727341652608,0.00103987396430584,0.2431348414452,20,20,5175,1000,1000,0.0175646018277819,0.132531512583921,0.243088082342207,0.198517672239005,0.293994645232242,TRUE,18,40,"20260424_063653","2026-04-24 06:36:53.744157"
"ABG","imv_proc","paco2",26.7386934673367,26.7386934673367,"common_source_marginal_standardized",-1.13241046912779,0.0158069144982657,0.00102287185962452,0.243762491610323,20,20,5175,1000,1000,0.0168809299508715,0.129926632954416,0.243716531743652,0.199876459253847,0.293643365694708,TRUE,18,40,"20260424_063653","2026-04-24 06:36:53.744157"
"ABG","imv_proc","paco2",27.0502512562814,27.0502512562814,"common_source_marginal_standardized",-1.12969713159237,0.0152337453030507,0.0010084189981252,0.244262280745308,20,20,5175,1000,1000,0.0162925852510821,0.127642411647078,0.244216998527812,0.201028873925653,0.29327767011734,TRUE,18,40,"20260424_063653","2026-04-24 06:36:53.744157"
"ABG","imv_proc","paco2",27.3618090452261,27.3618090452261,"common_source_marginal_standardized",-1.12769379446328,0.0147418421744556,0.00099618349278471,0.24463166534946,20,20,5175,1000,1000,0.0157878348418795,0.125649651180891,0.244586954039637,0.20197965610047,0.292883507436934,TRUE,18,40,"20260424_063653","2026-04-24 06:36:53.744157"
"ABG","imv_proc","paco2",27.6733668341709,27.6733668341709,"common_source_marginal_standardized",-1.12641126735174,0.014320254129546,0.000985847342230484,0.244868229634351,20,20,5175,1000,1000,0.015355393838888,0.123916882783937,0.244823996721102,0.20273484729824,0.29244594627373,TRUE,18,40,"20260424_063653","2026-04-24 06:36:53.744157"
"ABG","imv_proc","paco2",27.9849246231156,27.9849246231156,"common_source_marginal_standardized",-1.12586039747369,0.0139584927043613,0.000977107347204078,0.244969692168424,20,20,5175,1000,1000,0.0149844554189255,0.122411010203027,0.244925858728769,0.203301538432357,0.291949450233745,TRUE,18,40,"20260424_063653","2026-04-24 06:36:53.744157"
"ABG","imv_proc","paco2",28.2964824120603,28.2964824120603,"common_source_marginal_standardized",-1.12605207164047,0.0136465616665441,0.000969676046691301,0.244933912750823,20,20,5175,1000,1000,0.01466472151557,0.121097983119332,0.244890412781517,0.203687600821147,0.291378169526787,TRUE,18,40,"20260424_063653","2026-04-24 06:36:53.744157"
"ABG","imv_proc","paco2",28.608040201005,28.608040201005,"common_source_marginal_standardized",-1.12699721828822,0.0133749873768324,0.000963282674744973,0.244758899536494,20,20,5175,1000,1000,0.0143864341853146,0.119943462453419,0.244715679259506,0.203901416095453,0.290716233627611,TRUE,18,40,"20260424_063653","2026-04-24 06:36:53.744157"
"ABG","imv_proc","paco2",28.9195979899498,28.9195979899498,"common_source_marginal_standardized",-1.12870680954782,0.0131348498334304,0.000957674139066862,0.244442816432517,20,20,5175,1000,1000,0.0141404076794506,0.118913446167583,0.244399833573353,0.203951618376491,0.289948031946748,TRUE,18,40,"20260424_063653","2026-04-24 06:36:53.744157"
"ABG","imv_proc","paco2",29.2311557788945,29.2311557788945,"common_source_marginal_standardized",-1.13119186335619,0.0129178144345575,0.000952616022462063,0.243983990782938,20,20,5175,1000,1000,0.0139180612581426,0.117974833155816,0.243941213819845,0.20384685874544,0.289058472831019,TRUE,18,40,"20260424_063653","2026-04-24 06:36:53.744157"
