"stage","component","analysis_variant","model_type","group","outcome","imputation","n_used","events","converged","iter","sep_flag","nonconv_flag","min_phat","max_phat","warning_n","top_warning","error_message","extreme","run_id","run_ts"
"outcome","spline","mi_ipw","spline","ABG","hypercap_resp_failure",1,18577,1943,TRUE,6,TRUE,FALSE,2.22044604925031e-16,0.778925452209905,0,NA,NA,2.22044604925031e-16,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_ipw","spline","ABG","hypercap_resp_failure",2,18577,1943,TRUE,6,TRUE,FALSE,2.22044604925031e-16,0.774703637052477,0,NA,NA,2.22044604925031e-16,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_ipw","spline","ABG","hypercap_resp_failure",3,18577,1943,TRUE,6,TRUE,FALSE,2.22044604925031e-16,0.776412928059512,0,NA,NA,2.22044604925031e-16,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_ipw","spline","ABG","hypercap_resp_failure",4,18577,1943,TRUE,6,TRUE,FALSE,2.22044604925031e-16,0.778505838074656,0,NA,NA,2.22044604925031e-16,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_ipw","spline","ABG","hypercap_resp_failure",5,18577,1943,TRUE,6,TRUE,FALSE,2.22044604925031e-16,0.777569356147017,0,NA,NA,2.22044604925031e-16,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_ipw","spline","ABG","hypercap_resp_failure",6,18577,1943,TRUE,6,TRUE,FALSE,2.22044604925031e-16,0.783774383003654,0,NA,NA,2.22044604925031e-16,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_ipw","spline","ABG","hypercap_resp_failure",7,18577,1943,TRUE,6,TRUE,FALSE,2.22044604925031e-16,0.777487984983225,0,NA,NA,2.22044604925031e-16,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_ipw","spline","ABG","hypercap_resp_failure",8,18577,1943,TRUE,6,TRUE,FALSE,2.22044604925031e-16,0.783617843171176,0,NA,NA,2.22044604925031e-16,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_ipw","spline","ABG","hypercap_resp_failure",9,18577,1943,TRUE,6,TRUE,FALSE,2.22044604925031e-16,0.774614535137164,0,NA,NA,2.22044604925031e-16,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_ipw","spline","ABG","hypercap_resp_failure",10,18577,1943,TRUE,6,TRUE,FALSE,2.22044604925031e-16,0.776155999370369,0,NA,NA,2.22044604925031e-16,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_ipw","spline","ABG","hypercap_resp_failure",11,18577,1943,TRUE,6,TRUE,FALSE,2.22044604925031e-16,0.779005908566614,0,NA,NA,2.22044604925031e-16,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_ipw","spline","ABG","hypercap_resp_failure",12,18577,1943,TRUE,6,TRUE,FALSE,2.22044604925031e-16,0.778596284123318,0,NA,NA,2.22044604925031e-16,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_ipw","spline","ABG","hypercap_resp_failure",13,18577,1943,TRUE,6,TRUE,FALSE,2.22044604925031e-16,0.782458608556528,0,NA,NA,2.22044604925031e-16,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_ipw","spline","ABG","hypercap_resp_failure",14,18577,1943,TRUE,6,TRUE,FALSE,2.22044604925031e-16,0.773213418825643,0,NA,NA,2.22044604925031e-16,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_ipw","spline","ABG","hypercap_resp_failure",15,18577,1943,TRUE,6,TRUE,FALSE,2.22044604925031e-16,0.772130709457237,0,NA,NA,2.22044604925031e-16,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_ipw","spline","ABG","hypercap_resp_failure",16,18577,1943,TRUE,6,TRUE,FALSE,2.22044604925031e-16,0.768680813720653,0,NA,NA,2.22044604925031e-16,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_ipw","spline","ABG","hypercap_resp_failure",17,18577,1943,TRUE,6,TRUE,FALSE,2.22044604925031e-16,0.775396595193332,0,NA,NA,2.22044604925031e-16,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_ipw","spline","ABG","hypercap_resp_failure",18,18577,1943,TRUE,6,TRUE,FALSE,2.22044604925031e-16,0.776762056238445,0,NA,NA,2.22044604925031e-16,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_ipw","spline","ABG","hypercap_resp_failure",19,18577,1943,TRUE,6,TRUE,FALSE,2.22044604925031e-16,0.77192374006577,0,NA,NA,2.22044604925031e-16,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_ipw","spline","ABG","hypercap_resp_failure",20,18577,1943,TRUE,6,TRUE,FALSE,2.22044604925031e-16,0.779235692159928,0,NA,NA,2.22044604925031e-16,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","ipw","spline","ABG","hypercap_resp_failure",NA,18577,1943,TRUE,6,TRUE,FALSE,2.13836999693756e-13,0.736349185957393,0,NA,NA,2.13836999693756e-13,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","ipw","spline","ABG","hypercap_resp_failure",NA,18577,1943,TRUE,6,TRUE,FALSE,2.13836999693756e-13,0.736349185957393,0,NA,NA,2.13836999693756e-13,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","unweighted","spline","ABG","hypercap_resp_failure",NA,18577,1943,TRUE,6,TRUE,FALSE,1.09349639021521e-12,0.7185309470612,0,NA,NA,1.09349639021521e-12,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_unweighted","spline","ABG","hypercap_resp_failure",1,18577,1943,TRUE,6,TRUE,FALSE,1.09349639021521e-12,0.7185309470612,0,NA,NA,1.09349639021521e-12,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_unweighted","spline","ABG","hypercap_resp_failure",2,18577,1943,TRUE,6,TRUE,FALSE,1.09349639021521e-12,0.7185309470612,0,NA,NA,1.09349639021521e-12,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_unweighted","spline","ABG","hypercap_resp_failure",3,18577,1943,TRUE,6,TRUE,FALSE,1.09349639021521e-12,0.7185309470612,0,NA,NA,1.09349639021521e-12,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_unweighted","spline","ABG","hypercap_resp_failure",4,18577,1943,TRUE,6,TRUE,FALSE,1.09349639021521e-12,0.7185309470612,0,NA,NA,1.09349639021521e-12,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_unweighted","spline","ABG","hypercap_resp_failure",5,18577,1943,TRUE,6,TRUE,FALSE,1.09349639021521e-12,0.7185309470612,0,NA,NA,1.09349639021521e-12,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_unweighted","spline","ABG","hypercap_resp_failure",6,18577,1943,TRUE,6,TRUE,FALSE,1.09349639021521e-12,0.7185309470612,0,NA,NA,1.09349639021521e-12,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_unweighted","spline","ABG","hypercap_resp_failure",7,18577,1943,TRUE,6,TRUE,FALSE,1.09349639021521e-12,0.7185309470612,0,NA,NA,1.09349639021521e-12,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_unweighted","spline","ABG","hypercap_resp_failure",8,18577,1943,TRUE,6,TRUE,FALSE,1.09349639021521e-12,0.7185309470612,0,NA,NA,1.09349639021521e-12,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_unweighted","spline","ABG","hypercap_resp_failure",9,18577,1943,TRUE,6,TRUE,FALSE,1.09349639021521e-12,0.7185309470612,0,NA,NA,1.09349639021521e-12,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_unweighted","spline","ABG","hypercap_resp_failure",10,18577,1943,TRUE,6,TRUE,FALSE,1.09349639021521e-12,0.7185309470612,0,NA,NA,1.09349639021521e-12,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_unweighted","spline","ABG","hypercap_resp_failure",11,18577,1943,TRUE,6,TRUE,FALSE,1.09349639021521e-12,0.7185309470612,0,NA,NA,1.09349639021521e-12,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_unweighted","spline","ABG","hypercap_resp_failure",12,18577,1943,TRUE,6,TRUE,FALSE,1.09349639021521e-12,0.7185309470612,0,NA,NA,1.09349639021521e-12,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_unweighted","spline","ABG","hypercap_resp_failure",13,18577,1943,TRUE,6,TRUE,FALSE,1.09349639021521e-12,0.7185309470612,0,NA,NA,1.09349639021521e-12,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_unweighted","spline","ABG","hypercap_resp_failure",14,18577,1943,TRUE,6,TRUE,FALSE,1.09349639021521e-12,0.7185309470612,0,NA,NA,1.09349639021521e-12,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_unweighted","spline","ABG","hypercap_resp_failure",15,18577,1943,TRUE,6,TRUE,FALSE,1.09349639021521e-12,0.7185309470612,0,NA,NA,1.09349639021521e-12,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_unweighted","spline","ABG","hypercap_resp_failure",16,18577,1943,TRUE,6,TRUE,FALSE,1.09349639021521e-12,0.7185309470612,0,NA,NA,1.09349639021521e-12,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_unweighted","spline","ABG","hypercap_resp_failure",17,18577,1943,TRUE,6,TRUE,FALSE,1.09349639021521e-12,0.7185309470612,0,NA,NA,1.09349639021521e-12,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_unweighted","spline","ABG","hypercap_resp_failure",18,18577,1943,TRUE,6,TRUE,FALSE,1.09349639021521e-12,0.7185309470612,0,NA,NA,1.09349639021521e-12,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_unweighted","spline","ABG","hypercap_resp_failure",19,18577,1943,TRUE,6,TRUE,FALSE,1.09349639021521e-12,0.7185309470612,0,NA,NA,1.09349639021521e-12,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_unweighted","spline","ABG","hypercap_resp_failure",20,18577,1943,TRUE,6,TRUE,FALSE,1.09349639021521e-12,0.7185309470612,0,NA,NA,1.09349639021521e-12,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","crude","spline","ABG","hypercap_resp_failure",NA,18577,1943,TRUE,6,TRUE,FALSE,1.72540495249813e-12,0.56838999154705,0,NA,NA,1.72540495249813e-12,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_ipw","spline","ABG","niv_proc",6,18577,1816,TRUE,6,TRUE,FALSE,3.21358108111121e-08,0.740062835619023,0,NA,NA,3.21358108111121e-08,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_ipw","spline","ABG","niv_proc",13,18577,1816,TRUE,6,TRUE,FALSE,3.65118934221879e-08,0.732759146174242,0,NA,NA,3.65118934221879e-08,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","unweighted","spline","VBG","niv_proc",NA,14910,1036,TRUE,13,TRUE,FALSE,3.81304161004655e-08,0.726315551439112,0,NA,NA,3.81304161004655e-08,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_unweighted","spline","VBG","niv_proc",1,14910,1036,TRUE,13,TRUE,FALSE,3.81304161004655e-08,0.726315551439112,0,NA,NA,3.81304161004655e-08,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_unweighted","spline","VBG","niv_proc",2,14910,1036,TRUE,13,TRUE,FALSE,3.81304161004655e-08,0.726315551439112,0,NA,NA,3.81304161004655e-08,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_unweighted","spline","VBG","niv_proc",3,14910,1036,TRUE,13,TRUE,FALSE,3.81304161004655e-08,0.726315551439112,0,NA,NA,3.81304161004655e-08,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_unweighted","spline","VBG","niv_proc",4,14910,1036,TRUE,13,TRUE,FALSE,3.81304161004655e-08,0.726315551439112,0,NA,NA,3.81304161004655e-08,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_unweighted","spline","VBG","niv_proc",5,14910,1036,TRUE,13,TRUE,FALSE,3.81304161004655e-08,0.726315551439112,0,NA,NA,3.81304161004655e-08,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_unweighted","spline","VBG","niv_proc",6,14910,1036,TRUE,13,TRUE,FALSE,3.81304161004655e-08,0.726315551439112,0,NA,NA,3.81304161004655e-08,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_unweighted","spline","VBG","niv_proc",7,14910,1036,TRUE,13,TRUE,FALSE,3.81304161004655e-08,0.726315551439112,0,NA,NA,3.81304161004655e-08,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_unweighted","spline","VBG","niv_proc",8,14910,1036,TRUE,13,TRUE,FALSE,3.81304161004655e-08,0.726315551439112,0,NA,NA,3.81304161004655e-08,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_unweighted","spline","VBG","niv_proc",9,14910,1036,TRUE,13,TRUE,FALSE,3.81304161004655e-08,0.726315551439112,0,NA,NA,3.81304161004655e-08,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_unweighted","spline","VBG","niv_proc",10,14910,1036,TRUE,13,TRUE,FALSE,3.81304161004655e-08,0.726315551439112,0,NA,NA,3.81304161004655e-08,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_unweighted","spline","VBG","niv_proc",11,14910,1036,TRUE,13,TRUE,FALSE,3.81304161004655e-08,0.726315551439112,0,NA,NA,3.81304161004655e-08,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_unweighted","spline","VBG","niv_proc",12,14910,1036,TRUE,13,TRUE,FALSE,3.81304161004655e-08,0.726315551439112,0,NA,NA,3.81304161004655e-08,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_unweighted","spline","VBG","niv_proc",13,14910,1036,TRUE,13,TRUE,FALSE,3.81304161004655e-08,0.726315551439112,0,NA,NA,3.81304161004655e-08,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_unweighted","spline","VBG","niv_proc",14,14910,1036,TRUE,13,TRUE,FALSE,3.81304161004655e-08,0.726315551439112,0,NA,NA,3.81304161004655e-08,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_unweighted","spline","VBG","niv_proc",15,14910,1036,TRUE,13,TRUE,FALSE,3.81304161004655e-08,0.726315551439112,0,NA,NA,3.81304161004655e-08,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_unweighted","spline","VBG","niv_proc",16,14910,1036,TRUE,13,TRUE,FALSE,3.81304161004655e-08,0.726315551439112,0,NA,NA,3.81304161004655e-08,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_unweighted","spline","VBG","niv_proc",17,14910,1036,TRUE,13,TRUE,FALSE,3.81304161004655e-08,0.726315551439112,0,NA,NA,3.81304161004655e-08,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_unweighted","spline","VBG","niv_proc",18,14910,1036,TRUE,13,TRUE,FALSE,3.81304161004655e-08,0.726315551439112,0,NA,NA,3.81304161004655e-08,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_unweighted","spline","VBG","niv_proc",19,14910,1036,TRUE,13,TRUE,FALSE,3.81304161004655e-08,0.726315551439112,0,NA,NA,3.81304161004655e-08,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_unweighted","spline","VBG","niv_proc",20,14910,1036,TRUE,13,TRUE,FALSE,3.81304161004655e-08,0.726315551439112,0,NA,NA,3.81304161004655e-08,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","cat3","unweighted","cat3","VBG","niv_proc",NA,14910,1036,TRUE,13,TRUE,FALSE,3.88467695959435e-08,0.511255857961002,0,NA,NA,3.88467695959435e-08,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","cat3","mi_unweighted","cat3","VBG","niv_proc",1,14910,1036,TRUE,13,TRUE,FALSE,3.88467695959435e-08,0.511255857961002,0,NA,NA,3.88467695959435e-08,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","cat3","mi_unweighted","cat3","VBG","niv_proc",2,14910,1036,TRUE,13,TRUE,FALSE,3.88467695959435e-08,0.511255857961002,0,NA,NA,3.88467695959435e-08,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","cat3","mi_unweighted","cat3","VBG","niv_proc",3,14910,1036,TRUE,13,TRUE,FALSE,3.88467695959435e-08,0.511255857961002,0,NA,NA,3.88467695959435e-08,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","cat3","mi_unweighted","cat3","VBG","niv_proc",4,14910,1036,TRUE,13,TRUE,FALSE,3.88467695959435e-08,0.511255857961002,0,NA,NA,3.88467695959435e-08,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","cat3","mi_unweighted","cat3","VBG","niv_proc",5,14910,1036,TRUE,13,TRUE,FALSE,3.88467695959435e-08,0.511255857961002,0,NA,NA,3.88467695959435e-08,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","cat3","mi_unweighted","cat3","VBG","niv_proc",6,14910,1036,TRUE,13,TRUE,FALSE,3.88467695959435e-08,0.511255857961002,0,NA,NA,3.88467695959435e-08,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","cat3","mi_unweighted","cat3","VBG","niv_proc",7,14910,1036,TRUE,13,TRUE,FALSE,3.88467695959435e-08,0.511255857961002,0,NA,NA,3.88467695959435e-08,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","cat3","mi_unweighted","cat3","VBG","niv_proc",8,14910,1036,TRUE,13,TRUE,FALSE,3.88467695959435e-08,0.511255857961002,0,NA,NA,3.88467695959435e-08,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","cat3","mi_unweighted","cat3","VBG","niv_proc",9,14910,1036,TRUE,13,TRUE,FALSE,3.88467695959435e-08,0.511255857961002,0,NA,NA,3.88467695959435e-08,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","cat3","mi_unweighted","cat3","VBG","niv_proc",10,14910,1036,TRUE,13,TRUE,FALSE,3.88467695959435e-08,0.511255857961002,0,NA,NA,3.88467695959435e-08,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","cat3","mi_unweighted","cat3","VBG","niv_proc",11,14910,1036,TRUE,13,TRUE,FALSE,3.88467695959435e-08,0.511255857961002,0,NA,NA,3.88467695959435e-08,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","cat3","mi_unweighted","cat3","VBG","niv_proc",12,14910,1036,TRUE,13,TRUE,FALSE,3.88467695959435e-08,0.511255857961002,0,NA,NA,3.88467695959435e-08,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","cat3","mi_unweighted","cat3","VBG","niv_proc",13,14910,1036,TRUE,13,TRUE,FALSE,3.88467695959435e-08,0.511255857961002,0,NA,NA,3.88467695959435e-08,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","cat3","mi_unweighted","cat3","VBG","niv_proc",14,14910,1036,TRUE,13,TRUE,FALSE,3.88467695959435e-08,0.511255857961002,0,NA,NA,3.88467695959435e-08,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","cat3","mi_unweighted","cat3","VBG","niv_proc",15,14910,1036,TRUE,13,TRUE,FALSE,3.88467695959435e-08,0.511255857961002,0,NA,NA,3.88467695959435e-08,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","cat3","mi_unweighted","cat3","VBG","niv_proc",16,14910,1036,TRUE,13,TRUE,FALSE,3.88467695959435e-08,0.511255857961002,0,NA,NA,3.88467695959435e-08,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","cat3","mi_unweighted","cat3","VBG","niv_proc",17,14910,1036,TRUE,13,TRUE,FALSE,3.88467695959435e-08,0.511255857961002,0,NA,NA,3.88467695959435e-08,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","cat3","mi_unweighted","cat3","VBG","niv_proc",18,14910,1036,TRUE,13,TRUE,FALSE,3.88467695959435e-08,0.511255857961002,0,NA,NA,3.88467695959435e-08,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","cat3","mi_unweighted","cat3","VBG","niv_proc",19,14910,1036,TRUE,13,TRUE,FALSE,3.88467695959435e-08,0.511255857961002,0,NA,NA,3.88467695959435e-08,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","cat3","mi_unweighted","cat3","VBG","niv_proc",20,14910,1036,TRUE,13,TRUE,FALSE,3.88467695959435e-08,0.511255857961002,0,NA,NA,3.88467695959435e-08,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_ipw","spline","ABG","niv_proc",11,18577,1816,TRUE,6,TRUE,FALSE,4.05079905775051e-08,0.735386985724402,0,NA,NA,4.05079905775051e-08,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_ipw","spline","ABG","niv_proc",5,18577,1816,TRUE,6,TRUE,FALSE,4.74934104579443e-08,0.738596768615373,0,NA,NA,4.74934104579443e-08,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_ipw","spline","ABG","niv_proc",17,18577,1816,TRUE,6,TRUE,FALSE,4.83698742607304e-08,0.732341785456585,0,NA,NA,4.83698742607304e-08,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_ipw","spline","ABG","niv_proc",8,18577,1816,TRUE,6,TRUE,FALSE,5.20677806367899e-08,0.745919297334112,0,NA,NA,5.20677806367899e-08,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_ipw","spline","ABG","niv_proc",2,18577,1816,TRUE,6,TRUE,FALSE,5.25546232998645e-08,0.736695817718631,0,NA,NA,5.25546232998645e-08,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_ipw","spline","ABG","niv_proc",15,18577,1816,TRUE,6,TRUE,FALSE,5.31194959541519e-08,0.729344240258624,0,NA,NA,5.31194959541519e-08,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_ipw","spline","VBG","hypercap_resp_failure",17,14910,1332,TRUE,13,TRUE,FALSE,5.33207191862765e-08,0.899081000472863,0,NA,NA,5.33207191862765e-08,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_ipw","spline","ABG","niv_proc",16,18577,1816,TRUE,6,TRUE,FALSE,5.4016150267496e-08,0.739406979004891,0,NA,NA,5.4016150267496e-08,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_ipw","spline","VBG","hypercap_resp_failure",1,14910,1332,TRUE,13,TRUE,FALSE,5.61126212849202e-08,0.909621944562678,0,NA,NA,5.61126212849202e-08,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_ipw","spline","ABG","niv_proc",4,18577,1816,TRUE,6,TRUE,FALSE,5.65562454044974e-08,0.738727579245122,0,NA,NA,5.65562454044974e-08,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_ipw","spline","ABG","niv_proc",10,18577,1816,TRUE,6,TRUE,FALSE,5.73043499907714e-08,0.738245318755948,0,NA,NA,5.73043499907714e-08,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_ipw","spline","VBG","hypercap_resp_failure",16,14910,1332,TRUE,13,TRUE,FALSE,5.95001959459598e-08,0.905993168916844,0,NA,NA,5.95001959459598e-08,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_ipw","spline","VBG","hypercap_resp_failure",10,14910,1332,TRUE,13,TRUE,FALSE,6.06189845633313e-08,0.899753834500356,0,NA,NA,6.06189845633313e-08,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_ipw","spline","VBG","hypercap_resp_failure",2,14910,1332,TRUE,13,TRUE,FALSE,6.11124558235495e-08,0.901750780910914,0,NA,NA,6.11124558235495e-08,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_ipw","spline","ABG","niv_proc",19,18577,1816,TRUE,6,TRUE,FALSE,6.18671265272409e-08,0.73060358029757,0,NA,NA,6.18671265272409e-08,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_ipw","spline","VBG","niv_proc",17,14910,1036,TRUE,12,TRUE,FALSE,6.25342344039499e-08,0.769228222539275,0,NA,NA,6.25342344039499e-08,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_ipw","spline","ABG","niv_proc",12,18577,1816,TRUE,6,TRUE,FALSE,6.54142545475815e-08,0.742476090493122,0,NA,NA,6.54142545475815e-08,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","cat3","mi_ipw","cat3","VBG","niv_proc",17,14910,1036,TRUE,12,TRUE,FALSE,6.62439819300781e-08,0.531178519866878,0,NA,NA,6.62439819300781e-08,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_ipw","spline","VBG","hypercap_resp_failure",9,14910,1332,TRUE,13,TRUE,FALSE,6.6395427677159e-08,0.902150002549657,0,NA,NA,6.6395427677159e-08,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_ipw","spline","VBG","niv_proc",16,14910,1036,TRUE,12,TRUE,FALSE,6.71261734313379e-08,0.756181244516631,0,NA,NA,6.71261734313379e-08,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_ipw","spline","VBG","niv_proc",1,14910,1036,TRUE,12,TRUE,FALSE,6.77512662794758e-08,0.765431394759251,0,NA,NA,6.77512662794758e-08,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_ipw","spline","VBG","niv_proc",10,14910,1036,TRUE,12,TRUE,FALSE,6.79813171526033e-08,0.759629121306954,0,NA,NA,6.79813171526033e-08,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_ipw","spline","ABG","niv_proc",7,18577,1816,TRUE,6,TRUE,FALSE,6.82457652560084e-08,0.738170049821204,0,NA,NA,6.82457652560084e-08,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_ipw","spline","VBG","niv_proc",4,14910,1036,TRUE,12,TRUE,FALSE,6.8387620170648e-08,0.762424612698098,0,NA,NA,6.8387620170648e-08,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","cat3","mi_ipw","cat3","VBG","niv_proc",16,14910,1036,TRUE,12,TRUE,FALSE,6.87098525457982e-08,0.524508084804106,0,NA,NA,6.87098525457982e-08,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","cat3","mi_ipw","cat3","VBG","niv_proc",1,14910,1036,TRUE,12,TRUE,FALSE,6.871564343208e-08,0.533266108995521,0,NA,NA,6.871564343208e-08,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_ipw","spline","ABG","niv_proc",14,18577,1816,TRUE,6,TRUE,FALSE,6.87722016446541e-08,0.745940698681057,0,NA,NA,6.87722016446541e-08,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_ipw","spline","VBG","niv_proc",19,14910,1036,TRUE,12,TRUE,FALSE,6.88212400608797e-08,0.756226754286971,0,NA,NA,6.88212400608797e-08,"20260421_094018","2026-04-21 09:40:18.841212"
