"cohort","outcome","outcome_label","bin_lo","bin_mid","n_bin","rate","run_id","run_ts"
"ABG","niv_proc","NIV",36,36.5,88,0.0568181818181818,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","niv_proc","NIV",37,37.5,96,0.0833333333333333,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","niv_proc","NIV",38,38.5,87,0.0804597701149425,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","niv_proc","NIV",39,39.5,84,0.0952380952380952,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","niv_proc","NIV",40,40.5,80,0.1,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","niv_proc","NIV",41,41.5,70,0.114285714285714,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","niv_proc","NIV",42,42.5,64,0.125,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","niv_proc","NIV",43,43.5,67,0.0895522388059702,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","niv_proc","NIV",44,44.5,73,0.191780821917808,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","niv_proc","NIV",45,45.5,62,0.0645161290322581,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","niv_proc","NIV",46,46.5,43,0.0697674418604651,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","niv_proc","NIV",47,47.5,46,0.0652173913043478,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","niv_proc","NIV",48,48.5,44,0.0454545454545455,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","niv_proc","NIV",49,49.5,25,0.12,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","niv_proc","NIV",50,50.5,30,0.0333333333333333,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","niv_proc","NIV",51,51.5,24,0.333333333333333,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","niv_proc","NIV",52,52.5,23,0.217391304347826,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","niv_proc","NIV",53,53.5,16,0.125,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","niv_proc","NIV",54,54.5,19,0.210526315789474,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","niv_proc","NIV",55,55.5,15,0.266666666666667,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","niv_proc","NIV",56,56.5,16,0.0625,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","niv_proc","NIV",57,57.5,11,0.181818181818182,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","niv_proc","NIV",58,58.5,12,0.166666666666667,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","niv_proc","NIV",59,59.5,9,0,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","niv_proc","NIV",60,60.5,7,0,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","niv_proc","NIV",61,61.5,11,0.272727272727273,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","niv_proc","NIV",62,62.5,6,0,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","niv_proc","NIV",63,63.5,10,0.1,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","niv_proc","NIV",64,64.5,5,0.4,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","niv_proc","NIV",65,65.5,12,0.25,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","niv_proc","NIV",66,66.5,8,0.25,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","niv_proc","NIV",67,67.5,3,0,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","niv_proc","NIV",68,68.5,5,0.4,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","niv_proc","NIV",69,69.5,4,0.25,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","niv_proc","NIV",70,70.5,6,0.333333333333333,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","niv_proc","NIV",71,71.5,5,0.4,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","niv_proc","NIV",72,72.5,5,0.2,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","niv_proc","NIV",73,73.5,1,0,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","niv_proc","NIV",74,74.5,8,0.375,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","niv_proc","NIV",75,75.5,3,0.333333333333333,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","niv_proc","NIV",76,76.5,3,0,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","niv_proc","NIV",77,77.5,1,0,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","niv_proc","NIV",78,78.5,1,1,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","niv_proc","NIV",79,79.5,2,0.5,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","niv_proc","NIV",80,80.5,2,0.5,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","niv_proc","NIV",81,81.5,2,0.5,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","niv_proc","NIV",84,84.5,4,0.25,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","niv_proc","NIV",85,85.5,5,0.2,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","niv_proc","NIV",86,86.5,1,0,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","niv_proc","NIV",87,87.5,1,0,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","niv_proc","NIV",88,88.5,1,0,"20260301_131122","2026-03-01 13:11:22.14127"
