"vbg_co2","age_at_encounter","sex","race_ethnicity","location","encounter_type","eta","SE_eta","var_eta","p","p_LCL","p_UCL","co2_ref","m_used","m_total","outcome","group","run_id","run_ts"
54.7889447236181,62,"Male","0","1","Inpatient",-1.37396063675217,0.0268716672558283,0.000722086501107953,0.201980699611023,0.193624452209713,0.21060339057382,45,20,20,"imv_proc","VBG","20260415_003149","2026-04-15 00:31:49.347034"
55.0753768844221,62,"Male","0","1","Inpatient",-1.36526213271938,0.0269647486888582,0.00072709767185328,0.203386398766263,0.194957569813303,0.212083638602197,45,20,20,"imv_proc","VBG","20260415_003149","2026-04-15 00:31:49.347034"
55.3618090452261,62,"Male","0","1","Inpatient",-1.35658527158115,0.0270676749443098,0.000732659026890819,0.204795845647275,0.196291173040426,0.213571081676793,45,20,20,"imv_proc","VBG","20260415_003149","2026-04-15 00:31:49.347034"
55.6482412060301,62,"Male","0","1","Inpatient",-1.34793001663932,0.0271799300163744,0.000738748595695013,0.206208994795055,0.197625333730184,0.215065548636483,45,20,20,"imv_proc","VBG","20260415_003149","2026-04-15 00:31:49.347034"
55.9346733668342,62,"Male","0","1","Inpatient",-1.33929633119576,0.027301004700194,0.000745344857640013,0.207625800453824,0.198960124869682,0.216566866650667,45,20,20,"imv_proc","VBG","20260415_003149","2026-04-15 00:31:49.347034"
56.2211055276382,62,"Male","0","1","Inpatient",-1.3306841785523,0.0274303980965606,0.000752426739735794,0.209046216577924,0.200295620051529,0.218074861780483,45,20,20,"imv_proc","VBG","20260415_003149","2026-04-15 00:31:49.347034"
56.5075376884422,62,"Male","0","1","Inpatient",-1.32209352201081,0.0275676189462954,0.000759973614368144,0.21047019683877,0.201631892971312,0.219589359500052,45,20,20,"imv_proc","VBG","20260415_003149","2026-04-15 00:31:49.347034"
56.7939698492462,62,"Male","0","1","Inpatient",-1.31352432487312,0.0277121867964704,0.000767965297042471,0.211897694631837,0.202969016966408,0.221110185176358,45,20,20,"imv_proc","VBG","20260415_003149","2026-04-15 00:31:49.347034"
57.0804020100502,62,"Male","0","1","Inpatient",-1.3049765504411,0.0278636330031008,0.000776382044131487,0.213328663083702,0.204307064596668,0.222637164507234,45,20,20,"imv_proc","VBG","20260415_003149","2026-04-15 00:31:49.347034"
57.3668341708543,62,"Male","0","1","Inpatient",-1.29645016201659,0.028021501576945,0.000785204550626732,0.214763055059126,0.205646107266754,0.224170123917661,45,20,20,"imv_proc","VBG","20260415_003149","2026-04-15 00:31:49.347034"
57.6532663316583,62,"Male","0","1","Inpatient",-1.28794512290144,0.028185349880637,0.000794413947893923,0.216200823168174,0.20698621488931,0.225708890915192,45,20,20,"imv_proc","VBG","20260415_003149","2026-04-15 00:31:49.347034"
57.9396984924623,62,"Male","0","1","Inpatient",-1.2794613963975,0.0283547491865507,0.000803991801432198,0.217641919773376,0.208327455587614,0.227253294405848,45,20,20,"imv_proc","VBG","20260415_003149","2026-04-15 00:31:49.347034"
58.2261306532663,62,"Male","0","1","Inpatient",-1.27099894580663,0.0285292851056096,0.000813920108637159,0.219086296996921,0.209669895435963,0.228803164972223,45,20,20,"imv_proc","VBG","20260415_003149","2026-04-15 00:31:49.347034"
58.5125628140704,62,"Male","0","1","Inpatient",-1.26255773443066,0.0287085578977385,0.000824181296567803,0.220533906727891,0.211013598235734,0.230358335115853,45,20,20,"imv_proc","VBG","20260415_003149","2026-04-15 00:31:49.347034"
58.7989949748744,62,"Male","0","1","Inpatient",-1.25413772557147,0.0288921826748564,0.000834758219717275,0.221984700629515,0.212358625324851,0.231918639466102,45,20,20,"imv_proc","VBG","20260415_003149","2026-04-15 00:31:49.347034"
59.0854271356784,62,"Male","0","1","Inpatient",-1.24573888253089,0.029079789507276,0.000845634157787481,0.223438630146466,0.213705035418238,0.23348391495799,45,20,20,"imv_proc","VBG","20260415_003149","2026-04-15 00:31:49.347034"
59.3718592964824,62,"Male","0","1","Inpatient",-1.23736116861078,0.0292710234441427,0.000856792813467551,0.224895646512175,0.215052884476773,0.235054000981433,45,20,20,"imv_proc","VBG","20260415_003149","2026-04-15 00:31:49.347034"
59.6582914572864,62,"Male","0","1","Inpatient",-1.22900454711298,0.0294655444581658,0.000868218310216146,0.226355700756171,0.216402225602253,0.236628739504386,45,20,20,"imv_proc","VBG","20260415_003149","2026-04-15 00:31:49.347034"
59.9447236180905,62,"Male","0","1","Inpatient",-1.22066898133935,0.0296630273243918,0.000879895190047614,0.227818743711449,0.217753108955877,0.238207975172356,45,20,20,"imv_proc","VBG","20260415_003149","2026-04-15 00:31:49.347034"
60.2311557788945,62,"Male","0","1","Inpatient",-1.21235443459173,0.0298631614421848,0.000891808411321993,0.229284726021851,0.219105581697881,0.239791555386674,45,20,20,"imv_proc","VBG","20260415_003149","2026-04-15 00:31:49.347034"
60.5175879396985,62,"Male","0","1","Inpatient",-1.20406087017199,0.0300656506089402,0.000903943346538868,0.230753598149467,0.220459687945991,0.241379330363828,45,20,20,"imv_proc","VBG","20260415_003149","2026-04-15 00:31:49.347034"
60.8040201005025,62,"Male","0","1","Inpatient",-1.19578825138196,0.030270212753383,0.000916285780135073,0.232225310382058,0.221815468750542,0.242971153178015,45,20,20,"imv_proc","VBG","20260415_003149","2026-04-15 00:31:49.347034"
