"variable","level","type","smd_pre","smd_post","group","imp","abs_post","run_id","run_ts"
"serum_k",NA,"numeric",0.0338666949772132,0.00873512308815763,"VBG",40,0.00873512308815763,"20260208_102357","2026-02-08 10:23:57.345274"
"serum_k",NA,"numeric",0.0328119692875763,0.00869610706205379,"VBG",42,0.00869610706205379,"20260208_102357","2026-02-08 10:23:57.345274"
"sex","Male","factor",0.0595948320172235,0.00863512137563307,"VBG",43,0.00863512137563307,"20260208_102357","2026-02-08 10:23:57.345274"
"sex","Female","factor",-0.0595948320172236,-0.00863512137550328,"VBG",43,0.00863512137550328,"20260208_102357","2026-02-08 10:23:57.345274"
"serum_k",NA,"numeric",0.033804258073686,0.00863003818746419,"VBG",15,0.00863003818746419,"20260208_102357","2026-02-08 10:23:57.345274"
"serum_k",NA,"numeric",0.0328904956788774,0.00860706298661764,"VBG",18,0.00860706298661764,"20260208_102357","2026-02-08 10:23:57.345274"
"wbc",NA,"numeric",0.0240358547238265,0.00860116813698519,"VBG",30,0.00860116813698519,"20260208_102357","2026-02-08 10:23:57.345274"
"dbp",NA,"numeric",-0.0631270190356962,-0.00859923511079046,"VBG",47,0.00859923511079046,"20260208_102357","2026-02-08 10:23:57.345274"
"serum_k",NA,"numeric",0.0333543981745484,0.0085892943476778,"VBG",54,0.0085892943476778,"20260208_102357","2026-02-08 10:23:57.345274"
"wbc",NA,"numeric",0.0232684608582973,0.0085619996934406,"VBG",71,0.0085619996934406,"20260208_102357","2026-02-08 10:23:57.345274"
"dbp",NA,"numeric",-0.0667206713853268,-0.00856116466437958,"VBG",42,0.00856116466437958,"20260208_102357","2026-02-08 10:23:57.345274"
"sex","Female","factor",-0.0595948320172236,-0.00853950446982286,"VBG",10,0.00853950446982286,"20260208_102357","2026-02-08 10:23:57.345274"
"sex","Male","factor",0.0595948320172235,0.00853950446981275,"VBG",10,0.00853950446981275,"20260208_102357","2026-02-08 10:23:57.345274"
"serum_k",NA,"numeric",0.0338364316069555,0.00849418375205045,"VBG",10,0.00849418375205045,"20260208_102357","2026-02-08 10:23:57.345274"
