"cohort","outcome","outcome_label","bin_lo","bin_mid","n_bin","rate","run_id","run_ts"
"ABG","death_60d","Death (60d)",54,54.5,1905,0.143495647284508,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","death_60d","Death (60d)",55,55.5,1604,0.149887434203775,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","death_60d","Death (60d)",56,56.5,1498,0.152571507351588,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","death_60d","Death (60d)",57,57.5,1252,0.177838198077357,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","death_60d","Death (60d)",58,58.5,1194,0.169628978827033,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","death_60d","Death (60d)",59,59.5,1110,0.178142843209633,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","death_60d","Death (60d)",60,60.5,989,0.21517312781329,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","death_60d","Death (60d)",61,61.5,911,0.221630912542093,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","death_60d","Death (60d)",62,62.5,873,0.203175945129878,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","death_60d","Death (60d)",63,63.5,778,0.190957962248086,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","death_60d","Death (60d)",64,64.5,707,0.203168275598735,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","death_60d","Death (60d)",65,65.5,594,0.214625351644174,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","death_60d","Death (60d)",66,66.5,604,0.202637537084582,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","death_60d","Death (60d)",67,67.5,569,0.222155054033927,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","death_60d","Death (60d)",68,68.5,564,0.248367410250353,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","death_60d","Death (60d)",69,69.5,505,0.250001195871147,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","death_60d","Death (60d)",70,70.5,469,0.250231205306627,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","death_60d","Death (60d)",71,71.5,439,0.195348809333776,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","death_60d","Death (60d)",72,72.5,405,0.241225044486587,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","death_60d","Death (60d)",73,73.5,397,0.227941601008713,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","death_60d","Death (60d)",74,74.5,339,0.208206107647595,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","death_60d","Death (60d)",75,75.5,340,0.240868214550696,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","death_60d","Death (60d)",76,76.5,306,0.220848475715807,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","death_60d","Death (60d)",77,77.5,321,0.23455836300267,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","death_60d","Death (60d)",78,78.5,263,0.276478806470954,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","death_60d","Death (60d)",79,79.5,268,0.243425615029967,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","death_60d","Death (60d)",80,80.5,268,0.263805828724745,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","death_60d","Death (60d)",81,81.5,224,0.223210066042628,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","death_60d","Death (60d)",82,82.5,227,0.170865208548927,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","death_60d","Death (60d)",83,83.5,230,0.264128319326807,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","death_60d","Death (60d)",84,84.5,214,0.252664986170756,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","death_60d","Death (60d)",85,85.5,216,0.241884542231117,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","death_60d","Death (60d)",86,86.5,184,0.306329370061971,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","death_60d","Death (60d)",87,87.5,149,0.274220566968597,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","hypercap_resp_failure","Hypercapnic RF",21,21.5,62,0.0097598372929042,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","hypercap_resp_failure","Hypercapnic RF",22,22.5,1062,0.0436772508856793,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","hypercap_resp_failure","Hypercapnic RF",23,23.5,1251,0.0432859244678252,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","hypercap_resp_failure","Hypercapnic RF",24,24.5,1628,0.0576894754098667,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","hypercap_resp_failure","Hypercapnic RF",25,25.5,1940,0.0538558027682899,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","hypercap_resp_failure","Hypercapnic RF",26,26.5,2366,0.0465541201365827,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","hypercap_resp_failure","Hypercapnic RF",27,27.5,2658,0.0479038079440664,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","hypercap_resp_failure","Hypercapnic RF",28,28.5,3335,0.0412835489795149,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","hypercap_resp_failure","Hypercapnic RF",29,29.5,3728,0.043495807917675,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","hypercap_resp_failure","Hypercapnic RF",30,30.5,4207,0.0392614578725235,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","hypercap_resp_failure","Hypercapnic RF",31,31.5,4704,0.0447169569798323,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","hypercap_resp_failure","Hypercapnic RF",32,32.5,5763,0.0460274444769717,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","hypercap_resp_failure","Hypercapnic RF",33,33.5,6391,0.0416396457711345,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","hypercap_resp_failure","Hypercapnic RF",34,34.5,7278,0.0432283580557636,"20260416_214517","2026-04-16 21:45:17.150084"
