"stage","component","analysis_variant","model_type","group","outcome","imputation","n_used","events","converged","iter","sep_flag","nonconv_flag","min_phat","max_phat","warning_n","top_warning","error_message","run_id","run_ts"
"outcome","cat3","mi_ipw","cat3","ABG","imv_proc",14,93787,24097,TRUE,4,FALSE,FALSE,0.0392581978918993,0.542551921805011,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","VBG","imv_proc",14,74950,11724,TRUE,5,FALSE,FALSE,0.0139986170051704,0.50057127911021,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","ABG","imv_proc",14,93787,24097,TRUE,4,FALSE,FALSE,0.0676271434064462,0.541390773516451,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","VBG","imv_proc",14,74950,11724,TRUE,5,FALSE,FALSE,0.0169974375924436,0.473031317799526,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","ABG","niv_proc",14,93787,9592,TRUE,6,FALSE,FALSE,0.00130534011305684,0.588367119802845,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","VBG","niv_proc",14,74950,5395,TRUE,6,FALSE,FALSE,0.00117205930462369,0.566437421482946,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","ABG","niv_proc",14,93787,9592,TRUE,6,FALSE,FALSE,0.00187669408349385,0.535295192736853,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","VBG","niv_proc",14,74950,5395,TRUE,6,FALSE,FALSE,0.00108973384066865,0.550952075836199,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","ABG","death_60d",14,93787,16405,TRUE,5,FALSE,FALSE,0.0108896024846549,0.510924313306904,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","VBG","death_60d",14,74950,10240,TRUE,5,FALSE,FALSE,0.00670841784749183,0.432814481451428,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","ABG","death_60d",14,93787,16405,TRUE,5,FALSE,FALSE,0.0213613413365094,0.525697559128153,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","VBG","death_60d",14,74950,10240,TRUE,5,FALSE,FALSE,0.0100463717829337,0.464841961633335,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","ABG","hypercap_resp_failure",14,93787,10155,TRUE,5,FALSE,FALSE,0.00669074914879819,0.536505573013909,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","VBG","hypercap_resp_failure",14,74950,6638,TRUE,6,FALSE,FALSE,0.00371510097342427,0.56597807987421,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","ABG","hypercap_resp_failure",14,93787,10155,TRUE,5,FALSE,FALSE,0.0116019436420916,0.43663595096073,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","VBG","hypercap_resp_failure",14,74950,6638,TRUE,6,FALSE,FALSE,0.00386669914163105,0.562988759636862,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","ABG","imv_proc",15,93787,24097,TRUE,4,FALSE,FALSE,0.04061318277722,0.542871031866486,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","VBG","imv_proc",15,74950,11724,TRUE,5,FALSE,FALSE,0.0139498142789678,0.493744894380739,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","ABG","imv_proc",15,93787,24097,TRUE,4,FALSE,FALSE,0.0676271434064462,0.541390773516451,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","VBG","imv_proc",15,74950,11724,TRUE,5,FALSE,FALSE,0.0169974375924436,0.473031317799526,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","ABG","niv_proc",15,93787,9592,TRUE,6,FALSE,FALSE,0.0013111083555137,0.58850091955218,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","VBG","niv_proc",15,74950,5395,TRUE,6,FALSE,FALSE,0.0011749686966067,0.567383081096739,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","ABG","niv_proc",15,93787,9592,TRUE,6,FALSE,FALSE,0.00187669408349385,0.535295192736853,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","VBG","niv_proc",15,74950,5395,TRUE,6,FALSE,FALSE,0.00108973384066865,0.550952075836199,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","ABG","death_60d",15,93787,16405,TRUE,5,FALSE,FALSE,0.0111312728776229,0.509970466619657,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","VBG","death_60d",15,74950,10240,TRUE,5,FALSE,FALSE,0.00670970604629547,0.438664939967003,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","ABG","death_60d",15,93787,16405,TRUE,5,FALSE,FALSE,0.0213613413365094,0.525697559128153,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","VBG","death_60d",15,74950,10240,TRUE,5,FALSE,FALSE,0.0100463717829337,0.464841961633335,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","ABG","hypercap_resp_failure",15,93787,10155,TRUE,5,FALSE,FALSE,0.00661241569070631,0.541427994617275,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","VBG","hypercap_resp_failure",15,74950,6638,TRUE,6,FALSE,FALSE,0.00362617960346583,0.5657126102877,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","ABG","hypercap_resp_failure",15,93787,10155,TRUE,5,FALSE,FALSE,0.0116019436420916,0.43663595096073,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","VBG","hypercap_resp_failure",15,74950,6638,TRUE,6,FALSE,FALSE,0.00386669914163105,0.562988759636862,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","ABG","imv_proc",16,93787,24097,TRUE,4,FALSE,FALSE,0.0393139469452556,0.540232019191457,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","VBG","imv_proc",16,74950,11724,TRUE,5,FALSE,FALSE,0.0138683150773692,0.485409515540364,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","ABG","imv_proc",16,93787,24097,TRUE,4,FALSE,FALSE,0.0676271434064462,0.541390773516451,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","VBG","imv_proc",16,74950,11724,TRUE,5,FALSE,FALSE,0.0169974375924436,0.473031317799526,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","ABG","niv_proc",16,93787,9592,TRUE,6,FALSE,FALSE,0.0013188116128626,0.583920894764462,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","VBG","niv_proc",16,74950,5395,TRUE,6,FALSE,FALSE,0.00118355713980517,0.56129116638146,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","ABG","niv_proc",16,93787,9592,TRUE,6,FALSE,FALSE,0.00187669408349385,0.535295192736853,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","VBG","niv_proc",16,74950,5395,TRUE,6,FALSE,FALSE,0.00108973384066865,0.550952075836199,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","ABG","death_60d",16,93787,16405,TRUE,5,FALSE,FALSE,0.011047570272896,0.509960890853465,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","VBG","death_60d",16,74950,10240,TRUE,5,FALSE,FALSE,0.00659965189971767,0.43430337594814,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","ABG","death_60d",16,93787,16405,TRUE,5,FALSE,FALSE,0.0213613413365094,0.525697559128153,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","VBG","death_60d",16,74950,10240,TRUE,5,FALSE,FALSE,0.0100463717829337,0.464841961633335,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","ABG","hypercap_resp_failure",16,93787,10155,TRUE,5,FALSE,FALSE,0.00691169979507062,0.542365802042811,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","VBG","hypercap_resp_failure",16,74950,6638,TRUE,6,FALSE,FALSE,0.00391177416108809,0.56364868211245,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","ABG","hypercap_resp_failure",16,93787,10155,TRUE,5,FALSE,FALSE,0.0116019436420916,0.43663595096073,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","VBG","hypercap_resp_failure",16,74950,6638,TRUE,6,FALSE,FALSE,0.00386669914163105,0.562988759636862,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","ABG","imv_proc",17,93787,24097,TRUE,4,FALSE,FALSE,0.0406035181437333,0.53478001075061,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","VBG","imv_proc",17,74950,11724,TRUE,5,FALSE,FALSE,0.0140185056042858,0.502072686241467,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","ABG","imv_proc",17,93787,24097,TRUE,4,FALSE,FALSE,0.0676271434064462,0.541390773516451,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","VBG","imv_proc",17,74950,11724,TRUE,5,FALSE,FALSE,0.0169974375924436,0.473031317799526,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","ABG","niv_proc",17,93787,9592,TRUE,6,FALSE,FALSE,0.00130011390892768,0.589269203335051,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","VBG","niv_proc",17,74950,5395,TRUE,6,FALSE,FALSE,0.00117478335363978,0.558483432350774,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","ABG","niv_proc",17,93787,9592,TRUE,6,FALSE,FALSE,0.00187669408349385,0.535295192736853,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","VBG","niv_proc",17,74950,5395,TRUE,6,FALSE,FALSE,0.00108973384066865,0.550952075836199,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","ABG","death_60d",17,93787,16405,TRUE,5,FALSE,FALSE,0.0109876384389678,0.510955491116805,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","VBG","death_60d",17,74950,10240,TRUE,5,FALSE,FALSE,0.00652842496715746,0.436960100197235,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","ABG","death_60d",17,93787,16405,TRUE,5,FALSE,FALSE,0.0213613413365094,0.525697559128153,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","VBG","death_60d",17,74950,10240,TRUE,5,FALSE,FALSE,0.0100463717829337,0.464841961633335,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","ABG","hypercap_resp_failure",17,93787,10155,TRUE,5,FALSE,FALSE,0.00691457775867165,0.540336937901403,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","VBG","hypercap_resp_failure",17,74950,6638,TRUE,6,FALSE,FALSE,0.00386628669133559,0.555060099942778,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","ABG","hypercap_resp_failure",17,93787,10155,TRUE,5,FALSE,FALSE,0.0116019436420916,0.43663595096073,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","VBG","hypercap_resp_failure",17,74950,6638,TRUE,6,FALSE,FALSE,0.00386669914163105,0.562988759636862,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","ABG","imv_proc",18,93787,24097,TRUE,4,FALSE,FALSE,0.0394251758543709,0.541408933098188,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","VBG","imv_proc",18,74950,11724,TRUE,5,FALSE,FALSE,0.0136471633079291,0.525397092797062,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","ABG","imv_proc",18,93787,24097,TRUE,4,FALSE,FALSE,0.0676271434064462,0.541390773516451,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","VBG","imv_proc",18,74950,11724,TRUE,5,FALSE,FALSE,0.0169974375924436,0.473031317799526,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","ABG","niv_proc",18,93787,9592,TRUE,6,FALSE,FALSE,0.0013192006831936,0.591966104866224,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","VBG","niv_proc",18,74950,5395,TRUE,6,FALSE,FALSE,0.00122849554583055,0.555097216254547,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","ABG","niv_proc",18,93787,9592,TRUE,6,FALSE,FALSE,0.00187669408349385,0.535295192736853,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","VBG","niv_proc",18,74950,5395,TRUE,6,FALSE,FALSE,0.00108973384066865,0.550952075836199,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","ABG","death_60d",18,93787,16405,TRUE,5,FALSE,FALSE,0.0107971809482168,0.510870777808799,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","VBG","death_60d",18,74950,10240,TRUE,5,FALSE,FALSE,0.00655212755791434,0.435288557152025,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","ABG","death_60d",18,93787,16405,TRUE,5,FALSE,FALSE,0.0213613413365094,0.525697559128153,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","VBG","death_60d",18,74950,10240,TRUE,5,FALSE,FALSE,0.0100463717829337,0.464841961633335,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","ABG","hypercap_resp_failure",18,93787,10155,TRUE,5,FALSE,FALSE,0.00686169028188242,0.538294699654538,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","VBG","hypercap_resp_failure",18,74950,6638,TRUE,6,FALSE,FALSE,0.00384509090479122,0.558390661739186,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","ABG","hypercap_resp_failure",18,93787,10155,TRUE,5,FALSE,FALSE,0.0116019436420916,0.43663595096073,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","VBG","hypercap_resp_failure",18,74950,6638,TRUE,6,FALSE,FALSE,0.00386669914163105,0.562988759636862,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","ABG","imv_proc",19,93787,24097,TRUE,4,FALSE,FALSE,0.0400413608988513,0.543087033229398,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","VBG","imv_proc",19,74950,11724,TRUE,5,FALSE,FALSE,0.0139519443883073,0.485069221869233,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","ABG","imv_proc",19,93787,24097,TRUE,4,FALSE,FALSE,0.0676271434064462,0.541390773516451,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","VBG","imv_proc",19,74950,11724,TRUE,5,FALSE,FALSE,0.0169974375924436,0.473031317799526,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","ABG","niv_proc",19,93787,9592,TRUE,6,FALSE,FALSE,0.00129578000503721,0.606241222543733,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","VBG","niv_proc",19,74950,5395,TRUE,6,FALSE,FALSE,0.00120330506833807,0.575999963811924,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","ABG","niv_proc",19,93787,9592,TRUE,6,FALSE,FALSE,0.00187669408349385,0.535295192736853,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","VBG","niv_proc",19,74950,5395,TRUE,6,FALSE,FALSE,0.00108973384066865,0.550952075836199,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","ABG","death_60d",19,93787,16405,TRUE,5,FALSE,FALSE,0.0112166380918376,0.510342453641418,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","VBG","death_60d",19,74950,10240,TRUE,5,FALSE,FALSE,0.00655493921344725,0.434020811766652,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","ABG","death_60d",19,93787,16405,TRUE,5,FALSE,FALSE,0.0213613413365094,0.525697559128153,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","VBG","death_60d",19,74950,10240,TRUE,5,FALSE,FALSE,0.0100463717829337,0.464841961633335,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","ABG","hypercap_resp_failure",19,93787,10155,TRUE,5,FALSE,FALSE,0.00656488552096273,0.53873267520199,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","VBG","hypercap_resp_failure",19,74950,6638,TRUE,6,FALSE,FALSE,0.00388661843794922,0.562786513155379,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","ABG","hypercap_resp_failure",19,93787,10155,TRUE,5,FALSE,FALSE,0.0116019436420916,0.43663595096073,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","VBG","hypercap_resp_failure",19,74950,6638,TRUE,6,FALSE,FALSE,0.00386669914163105,0.562988759636862,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","ABG","imv_proc",20,93787,24097,TRUE,4,FALSE,FALSE,0.0405734836155156,0.539293237694598,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","VBG","imv_proc",20,74950,11724,TRUE,5,FALSE,FALSE,0.0139045739983792,0.556479427448779,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","ABG","imv_proc",20,93787,24097,TRUE,4,FALSE,FALSE,0.0676271434064462,0.541390773516451,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","VBG","imv_proc",20,74950,11724,TRUE,5,FALSE,FALSE,0.0169974375924436,0.473031317799526,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","ABG","niv_proc",20,93787,9592,TRUE,6,FALSE,FALSE,0.00135227110784452,0.589487135633323,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","VBG","niv_proc",20,74950,5395,TRUE,6,FALSE,FALSE,0.00120924168464767,0.563601227621303,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","ABG","niv_proc",20,93787,9592,TRUE,6,FALSE,FALSE,0.00187669408349385,0.535295192736853,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","VBG","niv_proc",20,74950,5395,TRUE,6,FALSE,FALSE,0.00108973384066865,0.550952075836199,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","ABG","death_60d",20,93787,16405,TRUE,5,FALSE,FALSE,0.0109143103463284,0.513482631636557,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","VBG","death_60d",20,74950,10240,TRUE,5,FALSE,FALSE,0.00656394087480563,0.439334539829968,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","ABG","death_60d",20,93787,16405,TRUE,5,FALSE,FALSE,0.0213613413365094,0.525697559128153,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","VBG","death_60d",20,74950,10240,TRUE,5,FALSE,FALSE,0.0100463717829337,0.464841961633335,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","ABG","hypercap_resp_failure",20,93787,10155,TRUE,5,FALSE,FALSE,0.00675360147214527,0.542740700316835,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","VBG","hypercap_resp_failure",20,74950,6638,TRUE,6,FALSE,FALSE,0.00388359467642522,0.56345991938162,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","ABG","hypercap_resp_failure",20,93787,10155,TRUE,5,FALSE,FALSE,0.0116019436420916,0.43663595096073,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","VBG","hypercap_resp_failure",20,74950,6638,TRUE,6,FALSE,FALSE,0.00386669914163105,0.562988759636862,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","spline","mi_ipw","spline","ABG","imv_proc",1,93787,24097,TRUE,4,FALSE,FALSE,0.0392888298569732,0.722187421811885,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","spline","mi_ipw","spline","VBG","imv_proc",1,74950,11724,TRUE,5,FALSE,FALSE,0.0134728609912858,0.813452426309902,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","spline","mi_unweighted","spline","ABG","imv_proc",1,93787,24097,TRUE,4,FALSE,FALSE,0.0666628730432824,0.682365824801234,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","spline","mi_unweighted","spline","VBG","imv_proc",1,74950,11724,TRUE,5,FALSE,FALSE,0.0170997281542046,0.825914924627265,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","spline","mi_ipw","spline","ABG","niv_proc",1,93787,9592,TRUE,6,TRUE,FALSE,3.3052501640699e-08,0.780001290419649,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","spline","mi_ipw","spline","VBG","niv_proc",1,74950,5395,TRUE,6,FALSE,FALSE,2.64294585337949e-05,0.785054076991906,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","spline","mi_unweighted","spline","ABG","niv_proc",1,93787,9592,TRUE,6,TRUE,FALSE,1.4363547302336e-07,0.737763729650648,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","spline","mi_unweighted","spline","VBG","niv_proc",1,74950,5395,TRUE,6,FALSE,FALSE,8.12505647661307e-05,0.765041938846622,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","spline","mi_ipw","spline","ABG","death_60d",1,93787,16405,TRUE,5,FALSE,FALSE,0.00384735047929412,0.660575140434256,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","spline","mi_ipw","spline","VBG","death_60d",1,74950,10240,TRUE,5,FALSE,FALSE,0.00591127147703226,0.561380615674538,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","spline","mi_unweighted","spline","ABG","death_60d",1,93787,16405,TRUE,5,FALSE,FALSE,0.00541998707223531,0.669357638748866,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","spline","mi_unweighted","spline","VBG","death_60d",1,74950,10240,TRUE,5,FALSE,FALSE,0.00922572300570414,0.571895535138734,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","spline","mi_ipw","spline","ABG","hypercap_resp_failure",1,93787,10155,TRUE,6,TRUE,FALSE,5.33275938145574e-12,0.804947559882942,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","spline","mi_ipw","spline","VBG","hypercap_resp_failure",1,74950,6638,TRUE,6,FALSE,FALSE,1.18098534885835e-05,0.919376027676894,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","spline","mi_unweighted","spline","ABG","hypercap_resp_failure",1,93787,10155,TRUE,6,TRUE,FALSE,1.22497096779828e-10,0.729400513579818,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","spline","mi_unweighted","spline","VBG","hypercap_resp_failure",1,74950,6638,TRUE,6,FALSE,FALSE,9.92430345870546e-05,0.913347996644578,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","spline","mi_ipw","spline","ABG","imv_proc",2,93787,24097,TRUE,4,FALSE,FALSE,0.0401125109385403,0.717541465914594,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","spline","mi_ipw","spline","VBG","imv_proc",2,74950,11724,TRUE,5,FALSE,FALSE,0.0135699941315111,0.827377788380215,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
