"group","sample","abs_smd","abs_smd_raw","term","run_id","run_ts"
"VBG","Raw",0.151075979065151,0.151075979065151,"serum_lac:<NA>","20260301_131122","2026-03-01 13:11:22.14127"
"VBG","Raw",0.0614926401407397,0.0614926401407397,"serum_k","20260301_131122","2026-03-01 13:11:22.14127"
"VBG","Raw",0.036667388558022,0.036667388558022,"serum_k:<NA>","20260301_131122","2026-03-01 13:11:22.14127"
"VBG","Raw",0.03458166454648,0.03458166454648,"wbc","20260301_131122","2026-03-01 13:11:22.14127"
"VBG","Raw",0.130442158455153,0.130442158455153,"wbc:<NA>","20260301_131122","2026-03-01 13:11:22.14127"
"VBG","Raw",0.00327433963512884,0.00327433963512884,"plt","20260301_131122","2026-03-01 13:11:22.14127"
"VBG","Raw",0.0518512903807977,0.0518512903807977,"plt:<NA>","20260301_131122","2026-03-01 13:11:22.14127"
"VBG","Raw",0.0328357453725184,0.0328357453725184,"serum_phos","20260301_131122","2026-03-01 13:11:22.14127"
"VBG","Raw",0.174525897852373,0.174525897852373,"serum_phos:<NA>","20260301_131122","2026-03-01 13:11:22.14127"
"VBG","Raw",0.00941118216398975,0.00941118216398975,"serum_ca","20260301_131122","2026-03-01 13:11:22.14127"
"VBG","Raw",0.0393423569752752,0.0393423569752752,"serum_ca:<NA>","20260301_131122","2026-03-01 13:11:22.14127"
"ABG","IPW",0.140686747618119,0.171793785826476,"age_at_encounter","20260301_131122","2026-03-01 13:11:22.14127"
"ABG","IPW",0.0722807916696815,0.086977884348291,"sex_Male","20260301_131122","2026-03-01 13:11:22.14127"
"ABG","IPW",0.00883005952443872,0.0276922797511647,"race_ethnicity_0","20260301_131122","2026-03-01 13:11:22.14127"
"ABG","IPW",0.0234010311881295,0.0315993247074784,"race_ethnicity_1","20260301_131122","2026-03-01 13:11:22.14127"
"ABG","IPW",0.00275797120912091,0.00680514022730394,"race_ethnicity_2","20260301_131122","2026-03-01 13:11:22.14127"
"ABG","IPW",0.00755301072008549,0.00554516930879487,"race_ethnicity_3","20260301_131122","2026-03-01 13:11:22.14127"
"ABG","IPW",0.0060638855877976,0.00765144501799877,"race_ethnicity_4","20260301_131122","2026-03-01 13:11:22.14127"
"ABG","IPW",0.00138923469310347,0.00124294428447516,"race_ethnicity_5","20260301_131122","2026-03-01 13:11:22.14127"
"ABG","IPW",0.00510128125803215,0.00124148485870082,"race_ethnicity_6","20260301_131122","2026-03-01 13:11:22.14127"
"ABG","IPW",0.308057858804475,0.384246100034345,"curr_bmi","20260301_131122","2026-03-01 13:11:22.14127"
"ABG","IPW",0.0403792158904013,0.0356982030739075,"curr_bmi:<NA>","20260301_131122","2026-03-01 13:11:22.14127"
"ABG","IPW",0.0373170765665331,0.017742887772266,"copd","20260301_131122","2026-03-01 13:11:22.14127"
"ABG","IPW",0.0311963858671634,0.0421954044628267,"asthma","20260301_131122","2026-03-01 13:11:22.14127"
"ABG","IPW",0.0263803001083992,0.0325338436783108,"osa","20260301_131122","2026-03-01 13:11:22.14127"
"ABG","IPW",0.0307594659506714,0.0291547865354675,"chf","20260301_131122","2026-03-01 13:11:22.14127"
"ABG","IPW",0.000186086877286845,0.00015421265682138,"acute_nmd","20260301_131122","2026-03-01 13:11:22.14127"
"ABG","IPW",0.0167968191271893,0.0199610527908356,"phtn","20260301_131122","2026-03-01 13:11:22.14127"
"ABG","IPW",0.0232871528167379,0.0228807151316021,"ckd","20260301_131122","2026-03-01 13:11:22.14127"
"ABG","IPW",0.0050087717936203,0.0082344045356359,"dm","20260301_131122","2026-03-01 13:11:22.14127"
"ABG","IPW",0.107174026792502,0.149296500021324,"location_0","20260301_131122","2026-03-01 13:11:22.14127"
"ABG","IPW",0.080386502723888,0.0898740337182488,"location_1","20260301_131122","2026-03-01 13:11:22.14127"
"ABG","IPW",0.0094031568132293,0.00247129431120699,"location_2","20260301_131122","2026-03-01 13:11:22.14127"
"ABG","IPW",0.0173843672553845,0.0569511719918681,"location_3","20260301_131122","2026-03-01 13:11:22.14127"
"ABG","IPW",0.189943862857014,0.282069219267209,"encounter_type_Inpatient","20260301_131122","2026-03-01 13:11:22.14127"
"ABG","IPW",0.0741953781712696,0.127074092324981,"temp_new","20260301_131122","2026-03-01 13:11:22.14127"
"ABG","IPW",0.0537996046746468,0.0909927646534862,"temp_new:<NA>","20260301_131122","2026-03-01 13:11:22.14127"
"ABG","IPW",0.187147156816723,0.308332112612785,"sbp","20260301_131122","2026-03-01 13:11:22.14127"
