"outcome","outcome_var","group","co2_scale","strategy","co2_value","manuscript_eta","manuscript_var_eta","manuscript_p","manuscript_p_LCL","manuscript_p_UCL","discordance_eta","discordance_var_eta","discordance_p","discordance_p_LCL","discordance_p_UCL","abs_eta_diff","abs_var_eta_diff","abs_p_diff","abs_p_LCL_diff","abs_p_UCL_diff","run_id","run_ts"
"NIV","niv_proc","ABG","paco2","marginal_standardized",79.0804020100502,-0.708009673839113,0.0450992111751305,0.330038778577371,0.245224443631709,0.427569910162958,-0.708009673839113,0.0450992111751305,0.330038778577371,0.245224443631709,0.427569910162958,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"NIV","niv_proc","ABG","paco2","marginal_standardized",79.391959798995,-0.700691392401332,0.0455320324012648,0.331658955065199,0.246211514877082,0.429850296680153,-0.700691392401332,0.0455320324012648,0.331658955065199,0.246211514877082,0.429850296680153,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"NIV","niv_proc","ABG","paco2","marginal_standardized",79.7035175879397,-0.693509237199016,0.0459650327747497,0.333252881158015,0.247177532500249,0.432098142182961,-0.693509237199016,0.0459650327747497,0.333252881158015,0.247177532500249,0.432098142182961,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"NIV","niv_proc","ABG","paco2","marginal_standardized",80.0150753768844,-0.686462617160092,0.046398301625001,0.334820443109143,0.248122318063235,0.434313497812076,-0.686462617160092,0.046398301625001,0.334820443109143,0.248122318063235,0.434313497812076,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"NIV","niv_proc","ABG","paco2","marginal_standardized",80.3266331658292,-0.679550946721048,0.0468319328279976,0.336361534002926,0.24904569523987,0.43649642711632,-0.679550946721048,0.0468319328279976,0.336361534002926,0.24904569523987,0.43649642711632,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"NIV","niv_proc","ABG","paco2","marginal_standardized",80.6381909547739,-0.672773645749616,0.0472660247508533,0.337876053593009,0.249947489851608,0.438647005581898,-0.672773645749616,0.0472660247508533,0.337876053593009,0.249947489851608,0.438647005581898,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"NIV","niv_proc","ABG","paco2","marginal_standardized",80.9497487437186,-0.666130139467316,0.0477006801982465,0.339363908141818,0.250827529903452,0.440765320170943,-0.666130139467316,0.0477006801982465,0.339363908141818,0.250827529903452,0.440765320170943,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"NIV","niv_proc","ABG","paco2","marginal_standardized",81.2613065326633,-0.659619858371991,0.0481360063606422,0.340825010261415,0.251685645620147,0.442851468869439,-0.659619858371991,0.0481360063606422,0.340825010261415,0.251685645620147,0.442851468869439,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"NIV","niv_proc","ABG","paco2","marginal_standardized",81.572864321608,-0.653242238160355,0.0485721147642421,0.342259278755862,0.25252166948282,0.444905560244637,-0.653242238160355,0.0485721147642421,0.342259278755862,0.25252166948282,0.444905560244637,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"NIV","niv_proc","ABG","paco2","marginal_standardized",81.8844221105528,-0.646996719650674,0.0490091212225986,0.343666638465251,0.25333543626618,0.44692771301201,-0.646996719650674,0.0490091212225986,0.343666638465251,0.25333543626618,0.44692771301201,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"NIV","niv_proc","ABG","paco2","marginal_standardized",82.1959798994975,-0.640882748705639,0.0494471457898314,0.345047020111526,0.254126783076445,0.448918055611769,-0.640882748705639,0.0494471457898314,0.345047020111526,0.254126783076445,0.448918055611769,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"NIV","niv_proc","ABG","paco2","marginal_standardized",82.5075376884422,-0.634899776155498,0.0498863127153889,0.346400360146223,0.254895549390131,0.45087672579497,-0.634899776155498,0.0498863127153889,0.346400360146223,0.254895549390131,0.45087672579497,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"NIV","niv_proc","ABG","paco2","marginal_standardized",82.8190954773869,-0.629047257721532,0.050326750400296,0.347726600600238,0.255641577093815,0.452803870219187,-0.629047257721532,0.050326750400296,0.347726600600238,0.255641577093815,0.452803870219187,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"NIV","niv_proc","ABG","paco2","marginal_standardized",83.1306532663317,-0.62332465393991,0.050768591354834,0.349025688935741,0.256364710525009,0.454699644053725,-0.62332465393991,0.050768591354834,0.349025688935741,0.256364710525009,0.454699644053725,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"NIV","niv_proc","ABG","paco2","marginal_standardized",83.4422110552764,-0.617731430086025,0.0512119721575996,0.350297577900322,0.257064796514264,0.456564210594315,-0.617731430086025,0.0512119721575996,0.350297577900322,0.257064796514264,0.456564210594315,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"NIV","niv_proc","ABG","paco2","marginal_standardized",83.7537688442211,-0.612267056099323,0.0516570334158903,0.351542225383468,0.257741684428593,0.458397740887229,-0.612267056099323,0.0516570334158903,0.351542225383468,0.257741684428593,0.458397740887229,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"NIV","niv_proc","ABG","paco2","marginal_standardized",84.0653266331658,-0.60693100650873,0.0521039197273703,0.352759594275448,0.258395226216336,0.460200413362734,-0.60693100650873,0.0521039197273703,0.352759594275448,0.258395226216336,0.460200413362734,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"NIV","niv_proc","ABG","paco2","marginal_standardized",84.3768844221105,-0.601722760358683,0.0525527796429673,0.35394965232869,0.259025276453554,0.461972413477783,-0.601722760358683,0.0525527796429673,0.35394965232869,0.259025276453554,0.461972413477783,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"NIV","niv_proc","ABG","paco2","marginal_standardized",84.6884422110553,-0.596641801135854,0.0530037656309557,0.355112372021706,0.259631692392034,0.463713933367838,-0.596641801135854,0.0530037656309557,0.355112372021706,0.259631692392034,0.463713933367838,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"NIV","niv_proc","ABG","paco2","marginal_standardized",85,-0.591687616696578,0.0534570340421854,0.356247730425648,0.260214334008999,0.465425171507699,-0.591687616696578,0.0534570340421854,0.356247730425648,0.260214334008999,0.465425171507699,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",24,-2.00335116211618,0.112680801134704,0.118851520253408,0.0652969718626673,0.206620297941037,-2.00335116211618,0.112680801134704,0.118851520253408,0.0652969718626673,0.206620297941037,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",24.308462325053,-1.99935528944158,0.104386417778356,0.119270629115203,0.0670689892819739,0.203250502045874,-1.99935528944158,0.104386417778356,0.119270629115203,0.0670689892819739,0.203250502045874,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",24.616924650106,-1.99545254649046,0.0967536014053551,0.119681202864703,0.0688099350227838,0.200080738153407,-1.99545254649046,0.0967536014053551,0.119681202864703,0.0688099350227838,0.200080738153407,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",24.925386975159,-1.99164542589692,0.0897556709606126,0.12008289313111,0.0705122783407535,0.197111845269937,-1.99164542589692,0.0897556709606126,0.12008289313111,0.0705122783407535,0.197111845269937,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",25.233849300212,-1.98793641841244,0.0833655430377715,0.120475350526777,0.072168330097057,0.194344508659966,-1.98793641841244,0.0833655430377715,0.120475350526777,0.072168330097057,0.194344508659966,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",25.542311625265,-1.98432801310351,0.0775557848890247,0.120858224830438,0.0737703536781282,0.191779171310596,-1.98432801310351,0.0775557848890247,0.120858224830438,0.0737703536781282,0.191779171310596,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",25.850773950318,-1.98082269755873,0.072298668465931,0.121231165175407,0.0753106999304432,0.189415922178958,-1.98082269755873,0.072298668465931,0.121231165175407,0.0753106999304432,0.189415922178958,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",26.159236275371,-1.9774229581051,0.0675662254876463,0.121593820242712,0.0767819657626406,0.187254361555342,-1.9774229581051,0.0675662254876463,0.121593820242712,0.0767819657626406,0.187254361555342,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",26.467698600424,-1.97413128003362,0.0633303035347965,0.121945838459109,0.0781771739130201,0.185293446022635,-1.97413128003362,0.0633303035347965,0.121945838459109,0.0781771739130201,0.185293446022635,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",26.776160925477,-1.97095014783391,0.059562623169166,0.122286868199954,0.0794899686596666,0.183531318206871,-1.97095014783391,0.059562623169166,0.122286868199954,0.0794899686596666,0.183531318206871,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",27.08462325053,-1.96788204543785,0.0562348360813454,0.122616557996873,0.0807148191794801,0.181965129577948,-1.96788204543785,0.0562348360813454,0.122616557996873,0.0807148191794801,0.181965129577948,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",27.393085575583,-1.96492945647207,0.0533185842705921,0.122934556750225,0.0818472192437858,0.180590867571819,-1.96492945647207,0.0533185842705921,0.122934556750225,0.0818472192437858,0.180590867571819,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",27.701547900636,-1.96209486451911,0.0507855602632898,0.123240513946291,0.0828838695416962,0.179403200696042,-1.96209486451911,0.0507855602632898,0.123240513946291,0.0828838695416962,0.179403200696042,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",28.010010225689,-1.95938075338697,0.0486075683786329,0.123534079879193,0.0838228277959676,0.178395356401992,-1.95938075338697,0.0486075683786329,0.123534079879193,0.0838228277959676,0.178395356401992,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",28.318472550742,-1.95678960738707,0.0467565870524402,0.123814905877474,0.0846636125465183,0.177559045792531,-1.95678960738707,0.0467565870524402,0.123814905877474,0.0846636125465183,0.177559045792531,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",28.626934875795,-1.95432391162013,0.0452048322323512,0.124082644535357,0.0854072493134072,0.176884446394504,-1.95432391162013,0.0452048322323512,0.124082644535357,0.0854072493134072,0.176884446394504,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",28.935397200848,-1.95198615226984,0.0439248218600595,0.124336949948615,0.0860562526622159,0.176360249412778,-1.95198615226984,0.0439248218600595,0.124336949948615,0.0860562526622159,0.176360249412778,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",29.243859525901,-1.94977881690405,0.0428894414586743,0.124577477955065,0.0866145438363355,0.17597377174095,-1.94977881690405,0.0428894414586743,0.124577477955065,0.0866145438363355,0.17597377174095,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",29.552321850954,-1.94770439478312,0.0420720108457836,0.124803886379643,0.0870873100672835,0.175711126558642,-1.94770439478312,0.0420720108457836,0.124803886379643,0.0870873100672835,0.175711126558642,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",29.860784176007,-1.94576537717514,0.0414463519953099,0.125015835284056,0.0874808172757101,0.175557440746664,-1.94576537717514,0.0414463519953099,0.125015835284056,0.0874808172757101,0.175557440746664,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",30.16924650106,-1.94396425767757,0.0409868580737729,0.125212987220983,0.0878021916715323,0.175497103559825,-1.94396425767757,0.0409868580737729,0.125212987220983,0.0878021916715323,0.175497103559825,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",30.477708826113,-1.94230353254515,0.0406685636791328,0.125395007492826,0.0880591872322952,0.175514029532069,-1.94230353254515,0.0406685636791328,0.125395007492826,0.0880591872322952,0.175514029532069,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",30.786171151166,-1.94078570102334,0.0404672163129379,0.125561564414982,0.0882599552035585,0.175591919430579,-1.94078570102334,0.0404672163129379,0.125561564414982,0.0882599552035585,0.175591919430579,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",31.094633476219,-1.93941326568719,0.0403593491190537,0.125712329583635,0.08841282910409,0.175714505744118,-1.93941326568719,0.0403593491190537,0.125712329583635,0.08841282910409,0.175714505744118,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",31.403095801272,-1.93818873278493,0.0403223549247924,0.125846978148058,0.0885261349748491,0.17586577294287,-1.93818873278493,0.0403223549247924,0.125846978148058,0.0885261349748491,0.17586577294287,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",31.711558126325,-1.93711461258599,0.040334561622779,0.125965189087402,0.0886080325611541,0.176030146805321,-1.93711461258599,0.040334561622779,0.125965189087402,0.0886080325611541,0.176030146805321,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",32.020020451378,-1.93619341973279,0.0403753089343787,0.126066645491975,0.0886663893940452,0.17619265083979,-1.93619341973279,0.0403753089343787,0.126066645491975,0.0886663893940452,0.17619265083979,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",32.328482776431,-1.93542767359584,0.04042502659795,0.126151034848996,0.088708686736743,0.176339030836819,-1.93542767359584,0.04042502659795,0.126151034848996,0.088708686736743,0.176339030836819,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",32.636945101484,-1.93481989863165,0.0404653140275824,0.1262180493328,0.0887419542429093,0.176455850715776,-1.93481989863165,0.0404653140275824,0.1262180493328,0.0887419542429093,0.176455850715776,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",32.945407426537,-1.9343726247427,0.040479021490298,0.126267386099498,0.088772728905008,0.176530564104415,-1.9343726247427,0.040479021490298,0.126267386099498,0.088772728905008,0.176530564104415,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",33.25386975159,-1.93408838763899,0.0404503328519407,0.126298747586048,0.0888070333080574,0.176551566658956,-1.93408838763899,0.0404503328519407,0.126298747586048,0.0888070333080574,0.176551566658956,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",33.562332076643,-1.93396972920056,0.040364849944136,0.126311841813745,0.0888503681530599,0.176508234187454,-1.93396972920056,0.040364849944136,0.126311841813745,0.0888503681530599,0.176508234187454,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",33.870794401696,-1.9340191978401,0.0402096786067505,0.126306382696072,0.0889077142824986,0.176390951373462,-1.9340191978401,0.0402096786067505,0.126306382696072,0.0889077142824986,0.176390951373462,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",34.179256726749,-1.93423934886526,0.0399735164622153,0.126282090350902,0.0889835398624163,0.176191135475046,-1.93423934886526,0.0399735164622153,0.126282090350902,0.0889835398624163,0.176191135475046,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",34.487719051802,-1.93463274483967,0.0396467424798767,0.126238691416993,0.089081808824526,0.175901258923027,-1.93463274483967,0.0396467424798767,0.126238691416993,0.089081808824526,0.175901258923027,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",34.796181376855,-1.9352019559421,0.0392215083901919,0.126175919374747,0.0892059870569039,0.175514874352351,-1.9352019559421,0.0392215083901919,0.126175919374747,0.0892059870569039,0.175514874352351,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",35.104643701908,-1.93594956032288,0.0386918320100754,0.126093514871152,0.0893590430918567,0.175026645332706,-1.93594956032288,0.0386918320100754,0.126093514871152,0.0893590430918567,0.175026645332706,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",35.413106026961,-1.93687814445691,0.038053692542014,0.12599122604885,0.0895434401336925,0.174432385959783,-1.93687814445691,0.038053692542014,0.12599122604885,0.0895434401336925,0.174432385959783,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",35.721568352014,-1.93799030349224,0.0373051279106831,0.12586880887926,0.0897611161684852,0.173729112555522,-1.93799030349224,0.0373051279106831,0.12586880887926,0.0897611161684852,0.173729112555522,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",36.030030677067,-1.93928864159363,0.0364463342017007,0.125726027499629,0.0900134485790934,0.172915111027913,-1.93928864159363,0.0364463342017007,0.125726027499629,0.0900134485790934,0.172915111027913,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",36.33849300212,-1.94077577227994,0.0354797672678238,0.125562654553935,0.0903011991301982,0.171990023979882,-1.94077577227994,0.0354797672678238,0.125562654553935,0.0903011991301982,0.171990023979882,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",36.646955327173,-1.94245431875472,0.0344102465683221,0.125378471537489,0.0906244343710145,0.170954962451596,-1.94245431875472,0.0344102465683221,0.125378471537489,0.0906244343710145,0.170954962451596,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",36.955417652226,-1.9443269142289,0.0332450613074149,0.125173269145099,0.0909824154182838,0.169812648240865,-1.9443269142289,0.0332450613074149,0.125173269145099,0.0909824154182838,0.169812648240865,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",37.263879977279,-1.94639620223475,0.0319940789375327,0.124946847622626,0.091373449747631,0.168567594053961,-1.94639620223475,0.0319940789375327,0.124946847622626,0.091373449747631,0.168567594053961,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",37.572342302332,-1.94866483693005,0.0306698560927337,0.124699017121737,0.0917946961212419,0.167226330210803,-1.94866483693005,0.0306698560927337,0.124699017121737,0.0917946961212419,0.167226330210803,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",37.880804627385,-1.95113548339168,0.0292877520168525,0.12442959805764,0.0922419123350657,0.165797688043686,-1.95113548339168,0.0292877520168525,0.12442959805764,0.0922419123350657,0.165797688043686,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",38.189266952438,-1.95381081789742,0.0278660445498601,0.124138421469568,0.0927091345666016,0.164293151000885,-1.95381081789742,0.0278660445498601,0.124138421469568,0.0927091345666016,0.164293151000885,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",38.497729277491,-1.95669352819516,0.026426048734473,0.123825329383722,0.0931882777173188,0.16272728382397,-1.95669352819516,0.026426048734473,0.123825329383722,0.0931882777173188,0.16272728382397,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",38.806191602544,-1.95978631375834,0.0249922381032062,0.12349017517838,0.093668650072449,0.161118246210677,-1.95978631375834,0.0249922381032062,0.12349017517838,0.093668650072449,0.161118246210677,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",39.114653927597,-1.96309142114287,0.0235925111087825,0.123132874144891,0.0941363481017014,0.159488571127822,-1.96309142114287,0.0235925111087825,0.123132874144891,0.0941363481017014,0.159488571127822,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",39.42311625265,-1.96658959809554,0.0222638621583682,0.122755669559901,0.0945723039187736,0.157873463638229,-1.96658959809554,0.0222638621583682,0.122755669559901,0.0945723039187736,0.157873463638229,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",39.731578577703,-1.9702314635227,0.0210500386579406,0.122364027534335,0.0949533612584938,0.156320764982281,-1.9702314635227,0.0210500386579406,0.122364027534335,0.0949533612584938,0.156320764982281,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",40.040040902756,-1.97396534214892,0.0199895460528768,0.121963607381233,0.0952564548589848,0.154876867779829,-1.97396534214892,0.0199895460528768,0.121963607381233,0.0952564548589848,0.154876867779829,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",40.348503227809,-1.9777395054176,0.0191139102781202,0.121560014265474,0.0954603195454126,0.153583976597876,-1.9777395054176,0.0191139102781202,0.121560014265474,0.0954603195454126,0.153583976597876,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",40.656965552862,-1.9815021694066,0.0184469092564207,0.121158796833915,0.0955473349388146,0.15247804234992,-1.9815021694066,0.0184469092564207,0.121158796833915,0.0955473349388146,0.15247804234992,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",40.965427877915,-1.98520149457152,0.0180040070863066,0.120765446833226,0.0955055025780889,0.151586639337688,-1.98520149457152,0.0180040070863066,0.120765446833226,0.0955055025780889,0.151586639337688,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",41.273890202968,-1.98878558726505,0.0177919932095402,0.120385400706123,0.0953301980699792,0.150927140774346,-1.98878558726505,0.0177919932095402,0.120385400706123,0.0953301980699792,0.150927140774346,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",41.582352528021,-1.99220250298123,0.0178088289158477,0.120024043156372,0.0950252873555512,0.15050560163982,-1.99220250298123,0.0178088289158477,0.120024043156372,0.0950252873555512,0.15050560163982,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",41.890814853074,-1.99540025127582,0.0180437035075563,0.119686712673247,0.0946032954908195,0.150316658010631,-1.99540025127582,0.0180437035075563,0.119686712673247,0.0946032954908195,0.150316658010631,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",42.1992771781269,-1.99832680231929,0.0184773023158601,0.119378709007157,0.0940845583849334,0.150344509715777,-1.99832680231929,0.0184773023158601,0.119378709007157,0.0940845583849334,0.150344509715777,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",42.5077395031799,-2.00093009504625,0.0190822885409594,0.119105302590087,0.0934955699127565,0.150564771132259,-2.00093009504625,0.0190822885409594,0.119105302590087,0.0934955699127565,0.150564771132259,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",42.8162018282329,-2.00315804687515,0.0198240005867196,0.118871745897202,0.0928669257153473,0.150946786168134,-2.00315804687515,0.0198240005867196,0.118871745897202,0.0928669257153473,0.150946786168134,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",43.1246641532859,-2.00495856498409,0.0206613661820821,0.118683286749675,0.0922312895840349,0.151455979229678,-2.00495856498409,0.0206613661820821,0.118683286749675,0.0922312895840349,0.151455979229678,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",43.4331264783389,-2.00627955914326,0.0215480341299288,0.118545183563335,0.0916216954785317,0.152055927341443,-2.00627955914326,0.0215480341299288,0.118545183563335,0.0916216954785317,0.152055927341443,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",43.7415888033919,-2.00706895612106,0.0224337240012012,0.118462722553164,0.0910703317956588,0.152710005735486,-2.00706895612106,0.0224337240012012,0.118462722553164,0.0910703317956588,0.152710005735486,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",44.0500511284449,-2.00727477185371,0.0232658129443148,0.118441231046782,0.0906077953032635,0.153382613326445,-2.00727477185371,0.0232658129443148,0.118441231046782,0.0906077953032635,0.153382613326445,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",44.3585134534979,-2.00686548565474,0.0239986006353761,0.118483972482328,0.0902572018153739,0.154043560744774,-2.00686548565474,0.0239986006353761,0.118483972482328,0.0902572018153739,0.154043560744774,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",44.6669757785509,-2.0058603119111,0.0246086530360854,0.118588998645053,0.0900251110510657,0.15467536153023,-2.0058603119111,0.0246086530360854,0.118588998645053,0.0900251110510657,0.15467536153023,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
