"outcome","outcome_var","group","co2_scale","strategy","co2_value","p","p_LCL","p_UCL","m_used","n_standardized","standardization_sample_cap","run_id","run_ts"
"IMV","imv_proc","ABG","paco2","marginal_standardized",63.721607783332,0.253276816544546,0.248207473199958,0.259902316557075,20,1000,1000,"20260421_094018","2026-04-21 09:40:18.841212"
"IMV","imv_proc","ABG","paco2","marginal_standardized",64.0391957268643,0.254365567579507,0.249273031817662,0.261018041685077,20,1000,1000,"20260421_094018","2026-04-21 09:40:18.841212"
"IMV","imv_proc","ABG","paco2","marginal_standardized",64.3567836703967,0.255453274971243,0.250337667295755,0.262132666291033,20,1000,1000,"20260421_094018","2026-04-21 09:40:18.841212"
"IMV","imv_proc","ABG","paco2","marginal_standardized",64.674371613929,0.256539907522605,0.25140134969797,0.263246158383014,20,1000,1000,"20260421_094018","2026-04-21 09:40:18.841212"
"IMV","imv_proc","ABG","paco2","marginal_standardized",64.9919595574614,0.257625434240781,0.252464049274083,0.264358486184608,20,1000,1000,"20260421_094018","2026-04-21 09:40:18.841212"
"IMV","imv_proc","ABG","paco2","marginal_standardized",65.3095475009937,0.258709824339143,0.253525736461721,0.265469618136821,20,1000,1000,"20260421_094018","2026-04-21 09:40:18.841212"
"IMV","imv_proc","ABG","paco2","marginal_standardized",65.6271354445261,0.259793047239045,0.254586381888119,0.266579522899907,20,1000,1000,"20260421_094018","2026-04-21 09:40:18.841212"
"IMV","imv_proc","ABG","paco2","marginal_standardized",65.9447233880585,0.26087507257156,0.255645956371827,0.267688169355155,20,1000,1000,"20260421_094018","2026-04-21 09:40:18.841212"
"IMV","imv_proc","ABG","paco2","marginal_standardized",66.2623113315908,0.261955870179176,0.256704430924377,0.268795526606617,20,1000,1000,"20260421_094018","2026-04-21 09:40:18.841212"
"IMV","imv_proc","ABG","paco2","marginal_standardized",66.5798992751232,0.263035410117429,0.2577617767519,0.269901563982784,20,1000,1000,"20260421_094018","2026-04-21 09:40:18.841212"
"IMV","imv_proc","ABG","paco2","marginal_standardized",66.8974872186555,0.264113662656496,0.258817965256695,0.271006251038198,20,1000,1000,"20260421_094018","2026-04-21 09:40:18.841212"
"IMV","imv_proc","ABG","paco2","marginal_standardized",67.2150751621879,0.26519059828273,0.259872968038753,0.272109557555029,20,1000,1000,"20260421_094018","2026-04-21 09:40:18.841212"
"IMV","imv_proc","ABG","paco2","marginal_standardized",67.5326631057202,0.266266187700144,0.260926756897237,0.273211453544577,20,1000,1000,"20260421_094018","2026-04-21 09:40:18.841212"
"IMV","imv_proc","ABG","paco2","marginal_standardized",67.8502510492526,0.267340401831853,0.261979303831909,0.274311909248739,20,1000,1000,"20260421_094018","2026-04-21 09:40:18.841212"
"IMV","imv_proc","ABG","paco2","marginal_standardized",68.167838992785,0.268413211821453,0.263030581044522,0.275410895141412,20,1000,1000,"20260421_094018","2026-04-21 09:40:18.841212"
"IMV","imv_proc","ABG","paco2","marginal_standardized",68.4854269363173,0.269484589034359,0.264080560940159,0.276508381929845,20,1000,1000,"20260421_094018","2026-04-21 09:40:18.841212"
